"statistic"	"Condition"	"groupping"	"0"	"33"	"67"	"100"	"133"	"167"	"200"	"233"	"267"	"300"	"333"	"367"	"400"	"433"	"467"	"500"	"533"	"567"	"600"	"633"	"667"	"700"	"733"	"767"	"800"	"833"	"867"	"900"	"933"	"967"	"1000"	"1033"	"1067"	"1100"	"1133"	"1167"	"1200"	"1233"	"1267"	"1300"	"1333"	"1367"	"1400"	"1433"	"1467"	"1500"	"1533"	"1567"	"1600"	"1633"	"1667"	"1700"	"1733"	"1767"	"1800"	"1833"	"1867"	"1900"	"1933"	"1967"	"2000"	"2033"	"2067"	"2100"	"2133"	"2167"	"2200"	"2233"	"2267"	"2300"	"2333"	"2367"	"2400"	"2433"	"2467"	"2500"	"2533"	"2567"	"2600"	"2633"	"2667"	"2700"	"2733"	"2767"	"2800"	"2833"	"2867"	"2900"	"2933"	"2967"	"3000"	"3033"	"3067"	"3100"	"3133"	"3167"	"3200"	"3233"	"3267"	"3300"	"3333"	"3367"	"3400"	"3433"	"3467"	"3500"	"3533"	"3567"	"3600"	"3633"	"3667"	"3700"	"3733"	"3767"	"3800"	"3833"	"3867"	"3900"	"3933"	"3967"	"4000"	"4033"	"4067"	"4100"	"4133"	"4167"	"4200"	"4233"	"4267"	"4300"
"mean"	"name"	"AniMooA-1W"	0.694444444444444	0.694444444444444	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.777777777777778	0.8	0.8	0.8	0.8	0.8	0.8	0.75	0.75	0.75	0.75	0.733333333333333	0.8	0.8	0.716666666666667	0.716666666666667	0.75	0.625	0.625	0.675	0.45	0.45	0.5	0.516666666666667	0.527777777777778	0.527777777777778	0.5	0.5	0.488888888888889	0.488888888888889	0.488888888888889	0.388888888888889	0.388888888888889	0.388888888888889	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.305555555555556	0.305555555555556	0.305555555555556	0.305555555555556	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.388888888888889	0.388888888888889	0.388888888888889	0.388888888888889	0.388888888888889	0.388888888888889	0.444444444444444	0.488888888888889	0.488888888888889	0.488888888888889	0.5	0.527777777777778	0.527777777777778	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.875	0.875	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"mean"	"name"	"AniMooA-2W"	0.525	0.525	0.525	0.5	0.5	0.5	0.5	0.5	0.475	0.516666666666667	0.516666666666667	0.516666666666667	0.516666666666667	0.525	0.525	0.525	0.683333333333333	0.683333333333333	0.683333333333333	0.683333333333333	0.683333333333333	0.683333333333333	0.683333333333333	0.683333333333333	0.683333333333333	0.683333333333333	0.683333333333333	0.7	0.7	0.7	0.725	0.6	0.5625	0.5625	0.583333333333333	0.5	0.4375	0.5625	0.5625	0.6	0.575	0.575	0.55	0.55	0.55	0.55	0.55	0.5125	0.533333333333333	0.558333333333333	0.558333333333333	0.558333333333333	0.4125	0.45	0.491666666666667	0.5125	0.5125	0.5125	0.5125	0.5125	0.5125	0.508333333333333	0.508333333333333	0.508333333333333	0.508333333333333	0.633333333333333	0.633333333333333	0.633333333333333	0.658333333333333	0.658333333333333	0.658333333333333	0.658333333333333	0.770833333333333	0.770833333333333	0.770833333333333	0.770833333333333	0.783333333333333	0.8	0.8	0.8	0.825	0.825	0.85	0.85	0.866666666666667	0.866666666666667	0.866666666666667	0.9	0.9	0.9	0.908333333333333	0.908333333333333	0.85	0.8375	0.8375	0.804166666666667	0.804166666666667	0.7875	0.7875	0.75	0.75	0.725	0.7625	0.7625	0.741666666666667	0.741666666666667	0.741666666666667	0.741666666666667	0.741666666666667	0.741666666666667	0.741666666666667	0.741666666666667	0.754166666666667	0.555555555555556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"mean"	"name"	"AniMooA-3W"	0.629166666666667	0.629166666666667	0.629166666666667	0.7125	0.7125	0.7125	0.7125	0.75	0.75	0.75	0.729166666666667	0.729166666666667	0.741666666666667	0.741666666666667	0.7	0.725	0.7	0.725	0.725	0.725	0.725	0.741666666666667	0.741666666666667	0.741666666666667	0.741666666666667	0.741666666666667	0.741666666666667	0.741666666666667	0.791666666666667	0.791666666666667	0.791666666666667	0.825	0.825	0.825	0.916666666666667	0.916666666666667	0.916666666666667	0.916666666666667	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.791666666666667	0.791666666666667	0.791666666666667	0.741666666666667	0.741666666666667	0.7	0.7	0.679166666666667	0.616666666666667	0.616666666666667	0.616666666666667	0.616666666666667	0.616666666666667	0.616666666666667	0.616666666666667	0.616666666666667	0.616666666666667	0.7	0.7	0.7	0.6875	0.6875	0.729166666666667	0.729166666666667	0.691666666666667	0.683333333333333	0.658333333333333	0.7	0.666666666666667	0.641666666666667	0.641666666666667	0.641666666666667	0.604166666666667	0.604166666666667	0.604166666666667	0.604166666666667	0.591666666666667	0.591666666666667	0.575	0.575	0.575	0.575	0.55	0.55	0.425	0.425	0.425	0.425	0.425	0.4	0.358333333333333	0.358333333333333	0.358333333333333	0.358333333333333	0.358333333333333	0.358333333333333	0.358333333333333	0.383333333333333	0.383333333333333	0.383333333333333	0.333333333333333	0.375	0.375	0.375	0.3125	0.375	0.375	0.375	0.375	0.375	0.4375	0.5	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"mean"	"name"	"AniMooA-4W"	0.729166666666667	0.729166666666667	0.729166666666667	0.729166666666667	0.729166666666667	0.729166666666667	0.708333333333333	0.666666666666667	0.666666666666667	0.625	0.625	0.625	0.625	0.625	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.604166666666667	0.604166666666667	0.604166666666667	0.604166666666667	0.5625	0.5625	0.5625	0.479166666666667	0.479166666666667	0.479166666666667	0.479166666666667	0.479166666666667	0.479166666666667	0.479166666666667	0.479166666666667	0.479166666666667	0.479166666666667	0.479166666666667	0.541666666666667	0.541666666666667	0.5	0.625	0.625	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.583333333333333	0.458333333333333	0.458333333333333	0.416666666666667	0.416666666666667	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.375	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.375	0.375	0.5	0.5	0.458333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.5	0.5	0.5	0.5	0.5	0.5	0.583333333333333	0.458333333333333	0.458333333333333	0.458333333333333	0.479166666666667	0.479166666666667	0.479166666666667	0.4375	0.4375	0.375	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"mean"	"name"	"AniMooPilotA-1W"	0.517857142857143	0.517857142857143	0.517857142857143	0.517857142857143	0.517857142857143	0.517857142857143	0.501190476190476	0.501190476190476	0.476190476190476	0.476190476190476	0.476190476190476	0.451190476190476	0.451190476190476	0.451190476190476	0.43452380952381	0.442857142857143	0.442857142857143	0.434523809523809	0.476190476190476	0.49702380952381	0.55952380952381	0.567857142857143	0.567857142857143	0.666666666666667	0.666666666666667	0.666666666666667	0.678571428571429	0.778571428571429	0.803571428571429	0.803571428571429	0.828571428571429	0.845238095238095	0.845238095238095	0.845238095238095	0.845238095238095	0.833333333333333	0.866666666666667	0.866666666666667	0.875	0.851190476190476	0.851190476190476	0.851190476190476	0.851190476190476	0.892857142857143	0.892857142857143	0.892857142857143	0.892857142857143	0.892857142857143	0.892857142857143	0.892857142857143	0.892857142857143	0.80952380952381	0.80952380952381	0.80952380952381	0.767857142857143	0.767857142857143	0.767857142857143	0.767857142857143	0.767857142857143	0.767857142857143	0.767857142857143	0.767857142857143	0.767857142857143	0.791666666666667	0.791666666666667	0.791666666666667	0.791666666666667	0.791666666666667	0.791666666666667	0.803571428571429	0.803571428571429	0.845238095238095	0.845238095238095	0.845238095238095	0.866071428571429	0.782738095238095	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.741071428571429	0.770833333333333	0.770833333333333	0.7625	0.7625	0.7625	0.7625	0.7625	0.791666666666667	0.791666666666667	0.791666666666667	0.825	0.825	0.825	0.825	0.766666666666667	0.722222222222222	0.722222222222222	0.777777777777778	0.777777777777778	0.777777777777778	0.888888888888889	0.888888888888889	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"se"	"name"	"AniMooA-1W"	0.194444444444444	0.194444444444444	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.222222222222222	0.2	0.2	0.2	0.2	0.2	0.2	0.25	0.25	0.25	0.25	0.266666666666667	0.2	0.2	0.174005108481843	0.174005108481843	0.144337567297406	0.125	0.125	0.075	0.229128784747792	0.229128784747792	0.25	0.258736244937667	0.264983111504707	0.264983111504707	0.254587538608658	0.254587538608658	0.247456193903557	0.247456193903557	0.247456193903557	0.200308404192444	0.200308404192444	0.200308404192444	0.192450089729875	0.192450089729875	0.192450089729875	0.192450089729875	0.192450089729875	0.194444444444444	0.194444444444444	0.194444444444444	0.194444444444444	0.192450089729875	0.192450089729875	0.192450089729875	0.192450089729875	0.192450089729875	0.200308404192444	0.200308404192444	0.200308404192444	0.200308404192444	0.200308404192444	0.200308404192444	0.222222222222222	0.247456193903557	0.247456193903557	0.247456193903557	0.254587538608658	0.264983111504707	0.264983111504707	0.300462606288666	0.300462606288666	0.300462606288666	0.300462606288666	0.300462606288666	0.300462606288666	0.300462606288666	0.300462606288666	0.300462606288666	0.300462606288666	0.300462606288666	0.125	0.125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833333333333333	0.0833333333333333	0.0833333333333333	0.0833333333333333	0.0833333333333333	0.0833333333333333	0.0833333333333333	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"se"	"name"	"AniMooA-2W"	0.205649377987551	0.205649377987551	0.205649377987551	0.204124145231932	0.204124145231932	0.204124145231932	0.204124145231932	0.204124145231932	0.205649377987551	0.175594229214212	0.175594229214212	0.175594229214212	0.175594229214212	0.170171482138851	0.170171482138851	0.170171482138851	0.183333333333333	0.183333333333333	0.183333333333333	0.183333333333333	0.183333333333333	0.183333333333333	0.183333333333333	0.183333333333333	0.183333333333333	0.183333333333333	0.183333333333333	0.173205080756888	0.173205080756888	0.173205080756888	0.160078105935821	0.135400640077266	0.157288217401474	0.157288217401474	0.144337567297406	0.0680413817439772	0.0625	0.157288217401474	0.157288217401474	0.135400640077266	0.143614066163451	0.143614066163451	0.15	0.15	0.15	0.15	0.15	0.166301683695626	0.156347191994114	0.151152976226809	0.151152976226809	0.151152976226809	0.0590726953281576	0.0288675134594813	0.0629152869605896	0.0826009483399959	0.0826009483399959	0.0826009483399959	0.0826009483399959	0.0826009483399959	0.0826009483399959	0.103077640640442	0.103077640640442	0.103077640640442	0.103077640640442	0.159861050777091	0.159861050777091	0.159861050777091	0.149303940559741	0.149303940559741	0.149303940559741	0.149303940559741	0.157288217401474	0.157288217401474	0.157288217401474	0.157288217401474	0.15723301886761	0.14142135623731	0.14142135623731	0.14142135623731	0.118145390656315	0.118145390656315	0.0957427107756338	0.0957427107756338	0.0816496580927726	0.0816496580927726	0.0816496580927726	0.0577350269189626	0.0577350269189626	0.0577350269189626	0.0533593686452737	0.0533593686452737	0.05	0.0554338945652086	0.0554338945652086	0.0708333333333333	0.0708333333333333	0.0826009483399959	0.0826009483399959	0.0957427107756338	0.0957427107756338	0.110867789130417	0.102824688993776	0.102824688993776	0.105738146170413	0.105738146170413	0.105738146170413	0.105738146170413	0.105738146170413	0.105738146170413	0.105738146170413	0.105738146170413	0.0875	0.293972367896066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"se"	"name"	"AniMooA-3W"	0.0528690730852063	0.0528690730852063	0.0528690730852063	0.108733236255832	0.108733236255832	0.108733236255832	0.108733236255832	0.102062072615966	0.102062072615966	0.102062072615966	0.104166666666667	0.104166666666667	0.105738146170413	0.105738146170413	0.122474487139159	0.110867789130417	0.122474487139159	0.110867789130417	0.110867789130417	0.110867789130417	0.110867789130417	0.105738146170413	0.105738146170413	0.105738146170413	0.105738146170413	0.105738146170413	0.105738146170413	0.105738146170413	0.125	0.125	0.125	0.118145390656315	0.118145390656315	0.118145390656315	0.0833333333333333	0.0833333333333333	0.0833333333333333	0.0833333333333333	0.0962250448649376	0.0962250448649376	0.0962250448649376	0.0962250448649376	0.125	0.125	0.125	0.105738146170413	0.105738146170413	0.140105780143539	0.140105780143539	0.158607219255619	0.216666666666667	0.216666666666667	0.216666666666667	0.216666666666667	0.216666666666667	0.216666666666667	0.216666666666667	0.216666666666667	0.216666666666667	0.238047614284762	0.238047614284762	0.238047614284762	0.236621181075011	0.236621181075011	0.141809568449043	0.141809568449043	0.144897792841611	0.142400062421959	0.149303940559741	0.122474487139159	0.117851130197758	0.131497781983829	0.131497781983829	0.131497781983829	0.157288217401474	0.157288217401474	0.157288217401474	0.157288217401474	0.166874869954173	0.166874869954173	0.165201896679992	0.165201896679992	0.165201896679992	0.165201896679992	0.16583123951777	0.16583123951777	0.075	0.075	0.075	0.075	0.075	0.0707106781186548	0.0629152869605896	0.0629152869605896	0.0629152869605896	0.0629152869605896	0.0629152869605896	0.0629152869605896	0.0629152869605896	0.0726483157256779	0.0726483157256779	0.0726483157256779	0.117851130197758	0.142318760638328	0.142318760638328	0.142318760638328	0.1875	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.257694101601104	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"se"	"name"	"AniMooA-4W"	0.104166666666667	0.104166666666667	0.104166666666667	0.104166666666667	0.104166666666667	0.104166666666667	0.104858811600983	0.117851130197758	0.117851130197758	0.142318760638328	0.142318760638328	0.142318760638328	0.142318760638328	0.142318760638328	0.0481125224324688	0.0481125224324688	0.0481125224324688	0.0481125224324688	0.0481125224324688	0.0625	0.0625	0.0625	0.0625	0.0923898242753477	0.0923898242753477	0.0923898242753477	0.167963703089553	0.167963703089553	0.167963703089553	0.167963703089553	0.167963703089553	0.167963703089553	0.167963703089553	0.167963703089553	0.167963703089553	0.167963703089553	0.167963703089553	0.208333333333333	0.208333333333333	0.204124145231932	0.239356776939085	0.239356776939085	0.25	0.25	0.25	0.25	0.25	0.25	0.208333333333333	0.208333333333333	0.209717623201965	0.209717623201965	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.239356776939085	0.235702260395516	0.235702260395516	0.235702260395516	0.235702260395516	0.235702260395516	0.235702260395516	0.235702260395516	0.239356776939085	0.239356776939085	0.204124145231932	0.204124145231932	0.208333333333333	0.208333333333333	0.208333333333333	0.208333333333333	0.204124145231932	0.204124145231932	0.204124145231932	0.204124145231932	0.204124145231932	0.204124145231932	0.209717623201965	0.157747454050008	0.157747454050008	0.157747454050008	0.167963703089553	0.167963703089553	0.167963703089553	0.157288217401474	0.157288217401474	0.239356776939085	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
