"Sub.Num"	"Disambiguation"	"Disambiguation_n"	"Disambiguation_sd"	"Familiar"	"Familiar_n"	"Familiar_sd"	"Retention"	"Retention_n"	"Retention_sd"
"23444"	0.9125	4	0.175	0.553223671771601	9	0.440428731033421	0.564102564102564	3	0.512179086036876
"5278"	0.787138578152699	5	0.246994924652647	0.69749442004464	11	0.315229354096002	0.37984496124031	3	0.541582588363056
"6478"	0.444573643410853	2	0.266946513517712	0.760328521652563	7	0.378280003823272	0.5	2	0.707106781186548
"6685"	0.651439286073838	7	0.386973472467586	0.444280627357769	15	0.41085456102399	0.415201361315939	6	0.478680107030237
"6763"	0.333333333333333	6	0.33944128457648	0.645211643877802	12	0.341696857173123	0.695454545454545	5	0.449862237866051
"6800"	0.306596012388695	6	0.386261992055336	0.735496662325931	9	0.370920159551294	NA	NA	NA
"6816"	0.574699647300781	7	0.306545798945101	0.684988310569706	9	0.309986475674118	0.535714285714286	4	0.503389869330142
"6829"	0.805952380952381	2	0.0622927402473863	0.53218906901806	7	0.375832131642628	0.723684210526316	2	0.390769536971513
"6835"	0.449612403100775	3	0.0134267504462704	0.425855230041277	5	0.294809915757039	NA	NA	NA
"6851"	0.790697674418605	2	0.295998187473438	0.881229235880399	12	0.286231384313084	0.654761904761905	3	0.378526502275825
"6854"	0.554263565891473	6	0.502544454182694	0.540947191007335	12	0.377133292081428	0.6	5	0.547722557505166
"6858"	0.753709856035437	8	0.231830705896799	0.69144128701701	13	0.392646867030636	0.459302325581395	4	0.534504415560986
"6893"	0.603169350029815	5	0.411946472167745	0.643483562088213	9	0.314503134796597	0.10077519379845	3	0.174547755801515
"6896"	0.641718262357797	4	0.192084809949913	0.610993657505285	11	0.404155123538224	0.44905869324474	3	0.465034204117442
"6915"	0.775644661634452	3	0.129086282969701	0.597829871823149	10	0.171039068164059	0.340520590520591	3	0.305288082052789
"6921"	0.717481411169119	7	0.382413836686055	0.706864449126219	10	0.405737519984494	0.666666666666667	3	0.577350269189626
"6950"	0.472178060413355	5	0.489450585390071	0.682331614455794	11	0.284116220444279	0.5	2	0.707106781186548
"6975"	1	4	0	0.573144573144573	6	0.276989069597724	0.868983957219251	3	0.201991146419851
"7001"	0.208785004516712	6	0.337818878115948	0.593103052096955	12	0.40228598507953	0.283333333333333	3	0.490747728811182
"7020"	0.794435215946844	4	0.241424005774478	0.59711530670124	7	0.462580732104484	0.121951219512195	2	0.172465068582085
"7040"	0.507844222960502	6	0.245641672978713	0.659834046002957	11	0.366651574851701	0.882352941176471	1	NA
"7077"	0.619047619047619	2	0.538748023761179	0.734848484848485	6	0.388008974364418	0.886363636363636	1	NA
"7804"	0.671428571428571	5	0.409080601807896	0.595844270470218	7	0.358057881277647	1	3	0
