"statistic"	"Condition"	"groupping"	"0"	"33"	"67"	"100"	"133"	"167"	"200"	"233"	"267"	"300"	"333"	"367"	"400"	"433"	"467"	"500"	"533"	"567"	"600"	"633"	"667"	"700"	"733"	"767"	"800"	"833"	"867"	"900"	"933"	"967"	"1000"	"1033"	"1067"	"1100"	"1133"	"1167"	"1200"	"1233"	"1267"	"1300"	"1333"	"1367"	"1400"	"1433"	"1467"	"1500"	"1533"	"1567"	"1600"	"1633"	"1667"	"1700"	"1733"	"1767"	"1800"
"mean"	"name"	"Familiar"	0.486967418546366	0.493734335839599	0.488721804511278	0.490167727009832	0.505831887410835	0.519115095430885	0.521120107962213	0.537468671679198	0.535401002506266	0.541757803599909	0.556829573934837	0.57687969924812	0.564153439153439	0.563868538868539	0.573500881834215	0.591358024691358	0.60978835978836	0.630291005291005	0.65760582010582	0.690740740740741	0.71478428978429	0.71967846967847	0.723809523809524	0.722298534798535	0.725274725274725	0.725274725274725	0.683277103013945	0.673126727074095	0.685923141186299	0.672517833044149	0.662994023520339	0.692129361866204	0.68640350877193	0.68640350877193	0.68483709273183	0.6734335839599	0.680012531328321	0.665100250626566	0.662635756056809	0.664974937343358	0.65093984962406	0.63515037593985	0.63515037593985	0.630952380952381	0.619987468671679	0.619987468671679	0.617648287385129	0.622535505430242	0.624937343358396	0.637468671679198	0.614264828738513	0.609001670843776	0.609252297410192	0.605492898913952	0.602673350041771
"mean"	"onomatopoeic word"	"Familiar"	0.507581453634085	0.505075187969925	0.494172932330827	0.494172932330827	0.490664160401003	0.469486215538847	0.459649122807018	0.460651629072682	0.454135338345865	0.453383458646617	0.455137844611529	0.460025062656642	0.456954887218045	0.477255639097744	0.482518796992481	0.490037593984962	0.505576441102757	0.510588972431078	0.538157894736842	0.5484335839599	0.553320802005013	0.579636591478697	0.592669172932331	0.621741854636591	0.633771929824561	0.643358395989975	0.642481203007519	0.640476190476191	0.652756892230576	0.639598997493734	0.653884711779449	0.654135338345865	0.645363408521303	0.673496240601504	0.718295739348371	0.713032581453634	0.717293233082707	0.722932330827068	0.707393483709273	0.68984962406015	0.689035087719298	0.692543859649123	0.692543859649123	0.678884711779449	0.68765664160401	0.702694235588972	0.697556390977444	0.688157894736842	0.688157894736842	0.680137844611529	0.679072681704261	0.679072681704261	0.683959899749373	0.67468671679198	0.657644110275689
"mean"	"vocalization"	"Familiar"	0.527984734563682	0.52273486747171	0.523041578304736	0.520342522974102	0.521762740183793	0.531950213529161	0.523983618720461	0.525958252274042	0.521090970433076	0.518595950832793	0.525625763125763	0.518471659919028	0.51817926225821	0.521551036682616	0.521418128654971	0.530153837390679	0.539776378592168	0.544631172920647	0.549552567315725	0.557092249855408	0.562979564295354	0.561138422980528	0.577207295628348	0.591941976152502	0.609878863826232	0.624183857078594	0.628863826232247	0.631219073324336	0.641812865497076	0.647686377949536	0.664006169269327	0.672765246449457	0.67236360131097	0.673001559843665	0.670590228484965	0.676466808045755	0.680599225336067	0.679376471481735	0.667625357099041	0.668406155248261	0.680675464885991	0.68900660742766	0.692580080737976	0.68234251128988	0.676009370746213	0.677657430289009	0.687031827821301	0.675136559347086	0.670750594434805	0.658823340402288	0.664186398396925	0.671527668238195	0.670344786792155	0.676549400891506	0.673108105344947
"mean"	"name"	"Novel"	0.61516290726817	0.61516290726817	0.628320802005013	0.640601503759399	0.640601503759399	0.640601503759399	0.632706766917293	0.631829573934837	0.621303258145363	0.621303258145363	0.616917293233083	0.611654135338346	0.614285714285714	0.616040100250627	0.594987468671679	0.605513784461153	0.633583959899749	0.637092731829574	0.645864661654135	0.654636591478697	0.667794486215539	0.66516290726817	0.66516290726817	0.67719298245614	0.67719298245614	0.674561403508772	0.670050125313283	0.694611528822055	0.697243107769424	0.697243107769424	0.713032581453634	0.68042328042328	0.672089947089947	0.677645502645503	0.665664160401003	0.645614035087719	0.647368421052632	0.689473684210526	0.675438596491228	0.669548872180451	0.686215538847118	0.686215538847118	0.661654135338346	0.670426065162907	0.670426065162907	0.644110275689223	0.644110275689223	0.627443609022556	0.596741854636591	0.597619047619048	0.575689223057644	0.558145363408521	0.536215538847118	0.539724310776942	0.539724310776942
"mean"	"vocalization"	"Novel"	0.491979949874687	0.488471177944862	0.503258145363409	0.498496240601504	0.500250626566416	0.518045112781955	0.516791979949875	0.516791979949875	0.520551378446115	0.539473684210526	0.535714285714286	0.52781954887218	0.522556390977444	0.511152882205514	0.511152882205514	0.52781954887218	0.512907268170426	0.519172932330827	0.499498746867168	0.509147869674185	0.504761904761905	0.508521303258145	0.517543859649123	0.530451127819549	0.545864661654135	0.555263157894737	0.561278195488722	0.55952380952381	0.565789473684211	0.557894736842105	0.620899470899471	0.642105263157895	0.631453634085213	0.642105263157895	0.6531328320802	0.684586466165414	0.69749373433584	0.70187969924812	0.709774436090226	0.711528822055138	0.704887218045113	0.719172932330827	0.711278195488722	0.705137844611529	0.699624060150376	0.699624060150376	0.691478696741855	0.694235588972431	0.713157894736842	0.720175438596491	0.720175438596491	0.707393483709273	0.717042606516291	0.720802005012531	0.732581453634085
"se"	"name"	"Familiar"	0.0589252467835238	0.0590255420766323	0.0595435339375461	0.0593833638978831	0.0532128582422037	0.0541107157707954	0.0543810856280501	0.0531798530137246	0.0516476610209905	0.0535343915576224	0.0551664559257493	0.0576947695198002	0.0548208968653039	0.0538492986947429	0.0536870331038177	0.0508019128146439	0.0544473601207317	0.0520815245537345	0.053677501488473	0.0533733894894191	0.0505506921707329	0.0518524334069395	0.0480939399787221	0.0542585579427943	0.0538518634993783	0.0538518634993783	0.0612914200319107	0.0625924851916017	0.0617000258998803	0.0662816445877203	0.0670689203218136	0.0626895393006458	0.059456472340028	0.059456472340028	0.0604867695130313	0.0574174841499169	0.0590541607844592	0.0562435066976889	0.0558279766349585	0.0556273640666482	0.0568354608826633	0.0581421637206696	0.0581421637206696	0.0585911335157058	0.060727496702607	0.060727496702607	0.0608152575303916	0.0610892163849744	0.0615110001180204	0.0634188153363721	0.0631494900010183	0.0638935087132302	0.0631173388443025	0.0635890511025942	0.0640854414182151
"se"	"onomatopoeic word"	"Familiar"	0.0515158565196598	0.0532104271295962	0.0545045359879154	0.0545045359879154	0.0539982120489118	0.0617977790067452	0.0597288236842569	0.0611011743217965	0.0610027470982584	0.0612612797046619	0.0618351747667019	0.059338776441526	0.0638936407033031	0.0577072355740679	0.0493667760878131	0.0477173875381227	0.0488510270252886	0.0494460246418914	0.0482941281971629	0.0487691838236956	0.0485338011523228	0.0506680921520188	0.0505675070331692	0.0584876284823895	0.0591461992493121	0.0624906217380369	0.0624525952107866	0.0630765828360799	0.0654010259836601	0.0627913929721678	0.066567874578682	0.06625654374746	0.0667432586252195	0.0691349375683275	0.0581883189547803	0.0590149141213367	0.0604000781042951	0.0608518544891596	0.0606044744210247	0.0569900264401236	0.0569342430110281	0.0558134782985756	0.0558134782985756	0.0563071137590013	0.0508503373349986	0.0519988597380892	0.0518138520115562	0.0521367559239889	0.0521367559239889	0.0528434598478092	0.0564202250956969	0.0564202250956969	0.054743087012161	0.0570011849927772	0.0642943719087876
"se"	"vocalization"	"Familiar"	0.0322048427925073	0.0354784891612772	0.0350007968077039	0.0344857684516573	0.0339236301898812	0.0359444593798251	0.0360162447137483	0.0366299123848011	0.038964316793746	0.0387700493314581	0.039294714381362	0.039208305779105	0.0400960352202668	0.0406249434684135	0.0409358615425054	0.0370752391643775	0.0366248723006739	0.0355818642981664	0.0344364554048252	0.0348491171075601	0.0362927701042698	0.033834976246605	0.0322103538922955	0.0331461121253402	0.0348311884332255	0.0321266099802104	0.0345076126516119	0.0332094784155008	0.032607605856305	0.0329795326521821	0.0362900634835806	0.0366338425093411	0.0351875709871907	0.0341699490383936	0.0338938027679	0.0347349725408887	0.0349418189694646	0.0344929371386121	0.0385574908629669	0.038273130766307	0.035752150987688	0.0347744816524422	0.0346043026557572	0.0393141648941553	0.0312509328127661	0.0290814785887021	0.0334173441379352	0.0327034051673501	0.0338357626208024	0.0380470974222466	0.0377129934158328	0.0382645117179839	0.0372731539875869	0.0381120830682116	0.0387815039704835
"se"	"name"	"Novel"	0.0567002872582255	0.0567002872582255	0.0598763978676324	0.0634211366799283	0.0634211366799283	0.0634211366799283	0.0631553944994941	0.0638261912416162	0.0649754844873411	0.062425373803976	0.0620761328718406	0.0628452049837421	0.0632210171099438	0.0625517361833803	0.0583035303520389	0.0593503606656905	0.0605757492344509	0.0608902789350824	0.0590636184950812	0.0595409258833064	0.0621101621060825	0.063640493410903	0.063640493410903	0.0621941578093971	0.0621941578093971	0.0632451476570714	0.0674923300596589	0.0678486151811473	0.0666070324337621	0.0666070324337621	0.0636189126603995	0.0636711280842633	0.0663202968984294	0.06570212240579	0.0719523439521648	0.0694338249805859	0.0717513117916224	0.075630450993446	0.0740147371862406	0.0727325919667804	0.0749621597546427	0.0749621597546427	0.0778557174186638	0.0794089928196953	0.0794089928196953	0.0776829610669537	0.0776829610669537	0.0807515421936315	0.0784340145277823	0.0788334323467029	0.083995968927028	0.0808454901842043	0.0770731252582536	0.0766386439148772	0.0766386439148772
