"statistic"	"Condition"	"0"	"33"	"67"	"100"	"133"	"167"	"200"	"233"	"267"	"300"	"333"	"367"	"400"	"433"	"467"	"500"	"533"	"567"	"600"	"633"	"667"	"700"	"733"	"767"	"800"	"833"	"867"	"900"	"933"	"967"	"1000"	"1033"	"1067"	"1100"	"1133"	"1167"	"1200"	"1233"	"1267"	"1300"	"1333"	"1367"	"1400"	"1433"	"1467"	"1500"	"1533"	"1567"	"1600"	"1633"	"1667"	"1700"	"1733"	"1767"	"1800"	"1833"	"1867"	"1900"	"1933"	"1967"	"2000"	"2033"	"2067"	"2100"	"2133"	"2167"	"2200"	"2233"	"2267"	"2300"	"2333"	"2367"	"2400"	"2433"	"2467"	"2500"	"2533"	"2567"	"2600"	"2633"	"2667"	"2700"	"2733"	"2767"	"2800"	"2833"	"2867"	"2900"	"2933"	"2967"	"3000"	"3033"	"3067"	"3100"	"3133"	"3167"	"3200"	"3233"	"3267"	"3300"	"3333"	"3367"	"3400"	"3433"	"3467"	"3500"
"mean"	"E"	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"mean"	"FF"	0.486128364389234	0.48379917184265	0.490320910973085	0.500465838509317	0.500465838509317	0.499534161490683	0.500465838509317	0.504089026915114	0.502639751552795	0.507815734989648	0.507298136645963	0.511438923395445	0.540424430641822	0.554503105590062	0.562370600414079	0.576035196687371	0.59435817805383	0.597670807453416	0.615372670807453	0.613923395445135	0.654296066252588	0.655745341614907	0.694202898550725	0.677950310559006	0.684679089026915	0.690269151138716	0.712008281573499	0.708178053830228	0.71128364389234	0.721428571428571	0.682867494824017	0.695341614906832	0.712732919254658	0.712732919254658	0.698809523809524	0.717650103519669	0.71092132505176	0.684834368530021	0.695186335403727	0.7101966873706	0.7101966873706	0.708850931677019	0.725310559006211	0.710300207039337	0.704296066252588	0.697981366459627	0.696532091097309	0.71899585921325	0.725672877846791	0.716356107660455	0.722567287784679	0.733695652173913	0.733592132505176	0.741097308488613	0.73592132505176	0.76128364389234	0.7574016563147	0.730681818181818	0.732954545454545	0.730844155844156	0.730844155844156	0.730844155844156	0.730844155844156	0.727380952380952	0.727597402597403	0.727597402597403	0.711688311688312	0.711688311688312	0.707142857142857	0.695454545454545	0.695454545454545	0.717316017316017	0.709253246753247	0.685876623376623	0.659361471861472	0.650054112554113	0.650054112554113	0.57624716553288	0.588151927437642	0.569160997732426	0.550113378684807	0.553854875283447	0.544331065759637	0.560204081632653	0.53	0.524761904761905	0.524761904761905	0.5025	0.478571428571429	0.517460317460318	0.523015873015873	0.538203463203463	0.542748917748918	0.542748917748918	0.554112554112554	0.533495670995671	0.538041125541125	0.549404761904762	0.552435064935065	0.552435064935065	0.566770186335404	0.556625258799172	0.537060041407867	0.571221532091097	0.563250517598344	0.552380952380952
"mean"	"FN"	0.503209109730849	0.494306418219462	0.494306418219462	0.505072463768116	0.491149068322981	0.495496894409938	0.506159420289855	0.52148033126294	0.523654244306418	0.541459627329193	0.539285714285714	0.530590062111801	0.536801242236025	0.532453416149068	0.526656314699793	0.531884057971014	0.549896480331263	0.54120082815735	0.552795031055901	0.586697722567288	0.606987577639752	0.630900621118012	0.650983436853002	0.662577639751553	0.677795031055901	0.683643892339544	0.674948240165631	0.680227743271221	0.681262939958592	0.679089026915114	0.685610766045549	0.695445134575569	0.697774327122153	0.697774327122153	0.669047619047619	0.661801242236025	0.672670807453416	0.669254658385093	0.659627329192547	0.664906832298137	0.64296066252588	0.646583850931677	0.648757763975155	0.655383022774327	0.637267080745342	0.634575569358178	0.611387163561077	0.612836438923395	0.634632034632035	0.631709956709957	0.622619047619048	0.633441558441558	0.628896103896104	0.612987012987013	0.605194805194805	0.602164502164502	0.592207792207792	0.588419913419913	0.601190476190476	0.596645021645022	0.577705627705628	0.582359307359307	0.580844155844156	0.550541125541126	0.541666666666667	0.533441558441558	0.513871635610766	0.528364389233954	0.52111801242236	0.52111801242236	0.526915113871636	0.525465838509317	0.524016563146998	0.52712215320911	0.530745341614907	0.530745341614907	0.521946169772257	0.534265010351967	0.548757763975155	0.546583850931677	0.548757763975155	0.528467908902691	0.521946169772257	0.518840579710145	0.533333333333333	0.533333333333333	0.528985507246377	0.539855072463768	0.542339544513458	0.559006211180124	0.559006211180124	0.540165631469979	0.538405797101449	0.518840579710145	0.518840579710145	0.513768115942029	0.526811594202899	0.532608695652174	0.538509316770186	0.536335403726708	0.538509316770186	0.533643892339544	0.543064182194617	0.536542443064182	0.540890269151139	0.537267080745342
"mean"	"NF"	0.563819875776397	0.56092132505176	0.557815734989648	0.557815734989648	0.565165631469979	0.551915113871636	0.551915113871636	0.540062111801242	0.499482401656315	0.503623188405797	0.490683229813665	0.487060041407867	0.480952380952381	0.485351966873706	0.501604554865424	0.527484472049689	0.520962732919255	0.524585921325052	0.528985507246377	0.543478260869565	0.547101449275362	0.559989648033126	0.564182194616977	0.589233954451346	0.610248447204969	0.618633540372671	0.627536231884058	0.632712215320911	0.635714285714286	0.642236024844721	0.633126293995859	0.633126293995859	0.630797101449275	0.658333333333333	0.679112554112554	0.694409937888199	0.709627329192547	0.699896480331263	0.689285714285714	0.693840579710145	0.694565217391304	0.696635610766046	0.709886128364389	0.712215320910973	0.712215320910973	0.680175983436853	0.679244306418219	0.679244306418219	0.675103519668737	0.668633540372671	0.664130434782609	0.665269151138716	0.650051759834369	0.631211180124224	0.628830227743271	0.635351966873706	0.629554865424431	0.625207039337474	0.616614906832298	0.627070393374741	0.627070393374741	0.629554865424431	0.616511387163561	0.612888198757764	0.60564182194617	0.635869565217391	0.635248447204969	0.626552795031056	0.630072463768116	0.615062111801242	0.612732919254658	0.602380952380952	0.595134575569358	0.589389233954451	0.585248447204969	0.578002070393375	0.599741200828157	0.573654244306418	0.573654244306418	0.575103519668737	0.561128364389234	0.558229813664596	0.56092132505176	0.587215320910973	0.582867494824017	0.589492753623188	0.5925983436853	0.597774327122153	0.624430641821946	0.623706004140787	0.642339544513458	0.639026915113872	0.631055900621118	0.632091097308489	0.642391304347826	0.644461697722567	0.644151138716356	0.649948240165631	0.647567287784679	0.675310559006211	0.656987577639752	0.66371635610766	0.668064182194617	0.668064182194617	0.673136645962733	0.682453416149068
"mean"	"NT"	0.383333333333333	0.383333333333333	0.375757575757576	0.383333333333333	0.393181818181818	0.423484848484848	0.428030303030303	0.443181818181818	0.420454545454545	0.393181818181818	0.412121212121212	0.412121212121212	0.428787878787879	0.431060606060606	0.458333333333333	0.45530303030303	0.452272727272727	0.452272727272727	0.440151515151515	0.44469696969697	0.441666666666667	0.452272727272727	0.451515151515152	0.456060606060606	0.456060606060606	0.486363636363636	0.483333333333333	0.474242424242424	0.462121212121212	0.462121212121212	0.492424242424242	0.492424242424242	0.501515151515151	0.501515151515151	0.501515151515151	0.528030303030303	0.528030303030303	0.546212121212121	0.546212121212121	0.537121212121212	0.54469696969697	0.54469696969697	0.556060606060606	0.540909090909091	0.534090909090909	0.559848484848485	0.559848484848485	0.559848484848485	0.554545454545455	0.531818181818182	0.531818181818182	0.511363636363636	0.491666666666667	0.491666666666667	0.53030303030303	0.514285714285714	0.49047619047619	0.509523809523809	0.509090909090909	0.500757575757576	0.500757575757576	0.515909090909091	0.520454545454545	0.518939393939394	0.518939393939394	0.511363636363636	0.518181818181818	0.509090909090909	0.504545454545455	0.51969696969697	0.51969696969697	0.515151515151515	0.507575757575758	0.507575757575758	0.560606060606061	0.560606060606061	0.545454545454545	0.568181818181818	0.553030303030303	0.557575757575758	0.565151515151515	0.560606060606061	0.568181818181818	0.595238095238095	0.582539682539683	0.582539682539683	0.582539682539683	0.58968253968254	0.601587301587302	0.595238095238095	0.591269841269841	0.591269841269841	0.615079365079365	0.611904761904762	0.629545454545455	0.652272727272727	0.65530303030303	0.662878787878788	0.647727272727273	0.647727272727273	0.640909090909091	0.633333333333333	0.634848484848485	0.673015873015873	0.687878787878788	0.68030303030303
"se"	"E"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"se"	"FF"	0.0481293013750921	0.0478795305455759	0.0490293411967259	0.0481465896037777	0.0481465896037777	0.0486041030361049	0.0504585119701639	0.0497663570615939	0.0511846190343504	0.0513463841884572	0.0544292789456605	0.054807239228647	0.059029401550405	0.0602833135588196	0.0592044292180545	0.061961215207762	0.058253729116513	0.0578952094549062	0.0566778179080368	0.056442524944055	0.0481098098877059	0.0494534591689724	0.0528976759292412	0.0524220484099423	0.0521139495853422	0.054099114526762	0.045112478337566	0.0462340527658692	0.0456996517567562	0.0480451013616737	0.0458750820691797	0.0448784899483967	0.0434639937648605	0.0434639937648605	0.0457563775687205	0.0450936461288821	0.0456707011558807	0.0453258172405941	0.0440521639027601	0.0464942699544148	0.0464942699544148	0.0454094465787036	0.0493359446804493	0.0481235979838807	0.0488243115192046	0.0507806902681579	0.0506255466091425	0.0508317965081034	0.0494969465128067	0.0511673386594075	0.0523084211926824	0.0511873264465158	0.0503203973505928	0.0486667671731169	0.0496148920821451	0.0483874150259066	0.0487134242686689	0.0477199464318156	0.0478177791344131	0.0483144003283335	0.0483144003283335	0.0483144003283335	0.0483144003283335	0.0471866318089793	0.0478812634886	0.0478812634886	0.0468819626676164	0.0468819626676164	0.0480647432362059	0.0524178715611088	0.0524178715611088	0.0470669738973994	0.052601502235052	0.0499168782882317	0.0496148385866528	0.0545730521753232	0.0545730521753232	0.0564675991999921	0.0594740424713242	0.0571755566375948	0.0628813763562335	0.0621579238627953	0.0615951344876481	0.0564082942549997	0.0542083826804902	0.0529414081416974	0.0529414081416974	0.0583476467018292	0.0602369972922087	0.0594115343235873	0.0581968492946624	0.0599730475453578	0.0596456138358339	0.0596456138358339	0.0584225443770367	0.0572106881695965	0.0572645065235814	0.0556473100782468	0.0558606091599089	0.0547736938271099	0.0573589923757828	0.0580234312380154	0.060345880972731	0.0661888500930712	0.0658885558757594	0.0637762048127948
"se"	"FN"	0.0464952102268384	0.0482026488921754	0.0482026488921754	0.0457200162735257	0.0476688302081961	0.0479032290881048	0.0470586646378245	0.0470250739156331	0.0475525547637595	0.0469312417655384	0.046434603651432	0.0472567287784679	0.0470549898795432	0.046990381123104	0.0470042385142093	0.0478064234454633	0.0491007316648035	0.0498639587579896	0.0497193287012058	0.0515224818603157	0.0503073904803603	0.0470830505159916	0.0433490867227705	0.0418213783684549	0.0407047009470119	0.0409761158474219	0.0407759159786259	0.0402704091285958	0.0397357300564547	0.0381991913250447	0.0381421102163054	0.0370576491798571	0.0367754624872788	0.0367754624872788	0.0339870294929068	0.0331572472081477	0.0319083397923941	0.0411312873901221	0.0423206264911235	0.0421614215665429	0.0436146838404459	0.0441658786791198	0.0449289239898392	0.0453815613168525	0.0481060660716146	0.0481168385647833	0.0552655171931495	0.0549921385289999	0.0490617686460513	0.0498779779439527	0.0502210537931356	0.0428721649823834	0.0432800248663019	0.0546052196522448	0.0554372587666502	0.0560507954984985	0.0532697089485688	0.0542715300282285	0.0501183308872983	0.0507573999422919	0.0480840891205279	0.0484869018195385	0.0481358467673292	0.0550539682395959	0.0551585818541687	0.0545570539720948	0.0582278749912546	0.058418864118026	0.059025071199769	0.059025071199769	0.0599522384776724	0.0600358990054412	0.0597147160772358	0.0623291025953339	0.0630194906362677	0.0630194906362677	0.0616041428316961	0.0571845515610178	0.0604529162220556	0.0600801827714953	0.0597128317317707	0.0647995992848187	0.0641106700303804	0.0629881940813241	0.0661234964225961	0.0661234964225961	0.0660671621132498	0.0629396722407228	0.0634533810087235	0.0647853302442334	0.0647853302442334	0.0612606210664927	0.0636396181139964	0.0680409283416602	0.0680409283416602	0.066253315860391	0.0627737330420875	0.0636227385317297	0.0632373779687767	0.0628650448949829	0.0624336117116079	0.0633433491745236	0.0630791954865906	0.0624406018907428	0.0624763051306302	0.0631251254186998
"se"	"NF"	0.0506570624104759	0.051163530576543	0.0512287524537735	0.0512287524537735	0.0505333634450834	0.0504399688528384	0.0504399688528384	0.0485444160293548	0.0578185447048474	0.0582538858998927	0.055619741393799	0.0549660729087737	0.0558316613221771	0.0567306953869189	0.0543371571362276	0.0587978939871431	0.0580327426223048	0.057373136557642	0.0587122163861808	0.0601579187343965	0.0668482018105984	0.0671977256415208	0.0686855643777761	0.0645512618445665	0.0646273337902047	0.0646327452332157	0.0629673649059886	0.0635019628968156	0.061632332835277	0.0618053642842399	0.0598277414714277	0.0598277414714277	0.0590858300480125	0.0593860159273522	0.0513558860854151	0.0505148598579553	0.051290883337348	0.049951012153323	0.047929126424115	0.0466161478062163	0.0459501224131263	0.0459396264766911	0.0476962386538994	0.0474451120257576	0.0474451120257576	0.0460600002735896	0.0439769697384036	0.0439769697384036	0.044225045484402	0.0488251645196529	0.0480498991699706	0.0487706972232834	0.0546534945146794	0.0527457416348507	0.0527348016739716	0.0515149131910529	0.050996290397874	0.0512952920940763	0.0504630489511684	0.052420517531019	0.052420517531019	0.0513352456449525	0.0543972622531492	0.0553666238687776	0.0598048240199453	0.0639101121524039	0.0661249678851426	0.0692256864413775	0.0694889344929935	0.0694811706738375	0.0695050639896539	0.064872436703401	0.0674386745829374	0.0686342873482532	0.0685472214756642	0.0693353441348465	0.0643248253519043	0.0618826018494155	0.0618826018494155	0.0614649107946795	0.0590240458153441	0.0588594066517241	0.0583838062491907	0.0606125822938686	0.0607267279801233	0.0588356918601765	0.0587027866637689	0.0594143688219654	0.0615548860909466	0.0614651386361919	0.0624449703553437	0.0629913646476003	0.0604986016777523	0.0606645573752366	0.0612355393156406	0.0607202183698744	0.0613374605847558	0.0612067964998338	0.0602486675193875	0.0605936335741943	0.0610394422092416	0.0608804495742914	0.0601755516648889	0.0601755516648889	0.0595136837842802	0.0583980796541366
