"Sub.Num"	"Disambiguation"	"Disambiguation_n"	"Disambiguation_sd"	"Familiar"	"Familiar_n"	"Familiar_sd"	"Retention"	"Retention_n"	"Retention_sd"
"23444"	0.650569692763886	4	0.355550153319235	0.605739729167433	9	0.307594342672918	0.54426151276545	3	0.479695464281654
"5278"	0.80947164213169	5	0.174236644391608	0.531832794360403	10	0.272694451178419	0.468825396825397	3	0.241587893956682
"6478"	0.679389312977099	1	NA	0.883953249624891	3	0.105556029012517	0.458170699973979	2	0.221442365640908
"6685"	0.617575316756648	7	0.305793340821762	0.559598390283509	14	0.285713628471471	0.654008671148839	6	0.351569037215088
"6763"	0.34728486233113	6	0.211137549463917	0.606171984918437	11	0.316968782127618	0.691414467885056	5	0.359957130282782
"6800"	0.500451658160928	6	0.250914248088551	0.453634597630072	5	0.31364616245643	NA	NA	NA
"6816"	0.669911281765279	7	0.291440946951069	0.790863737117817	9	0.0943519976918396	0.586653963095297	4	0.208393660451196
"6829"	0.719221835075494	2	0.0406524804514914	0.524968370379886	7	0.363184377382426	0.78956228956229	2	0.226178936743172
"6835"	0.822055137844611	3	0.00434097946759114	0.480808080808081	4	0.268008980273302	NA	NA	NA
"6851"	0.7375	2	0.135528799727422	0.775763923162965	12	0.256689646539109	0.727272727272727	3	0.396263540321879
"6854"	0.677671743461217	6	0.356965904286817	0.638364296400969	12	0.199092725470011	0.559145299145299	5	0.435786981145529
"6858"	0.624671477753674	8	0.330467135981675	0.637904508535748	13	0.226574576338051	0.461147829250546	4	0.520804428967073
"6893"	0.617377470733165	5	0.223341533804351	0.640340277904948	9	0.156687464758026	0.279575918920181	3	0.287164453055753
"6896"	0.325117730138916	4	0.0765010695692719	0.507183235467386	11	0.345294971538154	0.495184899845917	2	0.282461375997862
"6915"	0.532408143522771	3	0.326415969810988	0.568791554420087	8	0.14321594274196	0.320822955151313	3	0.323000390014439
"6921"	0.726098333191356	5	0.240972548529502	0.516753008677673	9	0.243713872927267	0.5	2	0.707106781186548
"6950"	0.692487534156434	5	0.235578531830681	0.690660792216502	10	0.222526696048299	0.403020826402289	2	0.0808310233600698
"6975"	0.873046875	4	0.15234375	0.739086106489912	5	0.174774931234791	0.548079345344028	3	0.194938069284251
"7001"	0.358502483648863	5	0.307215333476256	0.485873298722336	12	0.305795197874556	0.436634753989085	3	0.146422467355949
"7020"	0.603834586466165	4	0.242918961381894	0.491791988381466	7	0.37047988153402	0.488980716253444	2	0.220118639873498
"7040"	0.785597339806208	6	0.133135893265826	0.592485237433442	11	0.296684597594241	0.957446808510638	1	NA
"7077"	0.792850378787879	2	0.0498858477257555	0.481328744526361	5	0.333860876119033	0.92436974789916	1	NA
"7804"	0.749679409420164	5	0.30540608581149	0.583037869804993	5	0.258358520072636	0.868945868945869	3	0.226992413527545
