"statistic"	"Condition"	"Response"	"0"	"33"	"67"	"100"	"133"	"167"	"200"	"233"	"267"	"300"	"333"	"367"	"400"	"433"	"467"	"500"	"533"	"567"	"600"	"633"	"667"	"700"	"733"	"767"	"800"	"833"	"867"	"900"	"933"	"967"	"1000"	"1033"	"1067"	"1100"	"1133"	"1167"	"1200"	"1233"	"1267"	"1300"	"1333"	"1367"	"1400"	"1433"	"1467"	"1500"	"1533"	"1567"	"1600"	"1633"	"1667"	"1700"	"1733"	"1767"	"1800"
"mean"	"name"	"D"	0	0	0	0	0.0185185185185185	0.0574074074074074	0.0574074074074074	0.0728395061728395	0.0728395061728395	0.101388888888889	0.123109243697479	0.130803571428571	0.180357142857143	0.2171875	0.247569444444444	0.306535947712418	0.370261437908497	0.426190476190476	0.511375661375661	0.581481481481481	0.590740740740741	0.633333333333333	0.673202614379085	0.675163398692811	0.697712418300654	0.714506172839506	0.728395061728395	0.723765432098765	0.734722222222222	0.734722222222222	0.733796296296296	0.775	0.784640522875817	0.784640522875817	0.786601307189542	0.747530864197531	0.75679012345679	0.729012345679012	0.737345679012346	0.742901234567901	0.715123456790123	0.705864197530864	0.705864197530864	0.701234567901235	0.691975308641975	0.691975308641975	0.691975308641975	0.698148148148148	0.694444444444444	0.694444444444444	0.666666666666667	0.666666666666667	0.67037037037037	0.67037037037037	0.67037037037037
"mean"	"onomatopoeic word"	"D"	0	0	0	0	0	0	0	0	0.0175438596491228	0.0263157894736842	0.0526315789473684	0.0526315789473684	0.0787037037037037	0.106481481481481	0.166666666666667	0.180555555555556	0.271052631578947	0.284210526315789	0.303508771929825	0.303508771929825	0.334210526315789	0.381578947368421	0.415789473684211	0.466666666666667	0.497222222222222	0.542156862745098	0.542156862745098	0.567592592592593	0.567592592592593	0.590350877192982	0.619298245614035	0.615789473684211	0.615789473684211	0.641228070175439	0.695614035087719	0.691228070175439	0.7	0.71140350877193	0.685087719298246	0.685087719298246	0.689473684210526	0.689473684210526	0.689473684210526	0.689473684210526	0.693859649122807	0.693859649122807	0.685087719298246	0.685087719298246	0.685087719298246	0.658771929824561	0.685087719298246	0.685087719298246	0.685087719298246	0.682456140350877	0.714912280701754
"mean"	"vocalization"	"D"	0	0	0	0	0	0.0087719298245614	0.0087719298245614	0.0350877192982456	0.0587719298245614	0.0587719298245614	0.0650375939849624	0.0650375939849624	0.0694235588972431	0.0957393483709273	0.104511278195489	0.137092731829574	0.139598997493734	0.164598997493734	0.177464494569758	0.202903091060986	0.209920634920635	0.215768588137009	0.266645781119465	0.302694235588972	0.333771929824561	0.359398496240601	0.390100250626566	0.401796157059315	0.439285714285714	0.448934837092732	0.49937343358396	0.507268170426065	0.519486215538847	0.522117794486216	0.543170426065163	0.581150793650794	0.61109022556391	0.618984962406015	0.597055137844612	0.605827067669173	0.658002645502646	0.65250626566416	0.674436090225564	0.671804511278196	0.675563909774436	0.678070175438596	0.682163742690059	0.674269005847953	0.674269005847953	0.661111111111111	0.667293233082707	0.68483709273183	0.68483709273183	0.693859649122807	0.693859649122807
"mean"	"name"	"T"	0	0	0	0	0	0.0185185185185185	0.0185185185185185	0.0185185185185185	0.0277777777777778	0.0462962962962963	0.0462962962962963	0.0462962962962963	0.0745098039215686	0.0941176470588235	0.103921568627451	0.103921568627451	0.12156862745098	0.12156862745098	0.126470588235294	0.146078431372549	0.126470588235294	0.155208333333333	0.176041666666667	0.177083333333333	0.229411764705882	0.229411764705882	0.281481481481481	0.292592592592593	0.292592592592593	0.32037037037037	0.32962962962963	0.333333333333333	0.351851851851852	0.351851851851852	0.351851851851852	0.361111111111111	0.361111111111111	0.37037037037037	0.37962962962963	0.37962962962963	0.37962962962963	0.388888888888889	0.388888888888889	0.389814814814815	0.394444444444444	0.394444444444444	0.399074074074074	0.393518518518519	0.393518518518519	0.351960784313726	0.386274509803922	0.392156862745098	0.396078431372549	0.396078431372549	0.401960784313726
"mean"	"onomatopoeic word"	"T"	0	0	0.0277777777777778	0.0277777777777778	0.0277777777777778	0.0588235294117647	0.0705882352941176	0.0852941176470588	0.117647058823529	0.171296296296296	0.171296296296296	0.171296296296296	0.193518518518519	0.212037037037037	0.249074074074074	0.257407407407407	0.305555555555556	0.305555555555556	0.305555555555556	0.297222222222222	0.306481481481481	0.306481481481481	0.306481481481481	0.297222222222222	0.297222222222222	0.314814814814815	0.342592592592593	0.348148148148148	0.304901960784314	0.343518518518519	0.330555555555556	0.330555555555556	0.349074074074074	0.293518518518519	0.277777777777778	0.277777777777778	0.296296296296296	0.291666666666667	0.319444444444444	0.319444444444444	0.322222222222222	0.316666666666667	0.335294117647059	0.349019607843137	0.37962962962963	0.343137254901961	0.343137254901961	0.351960784313726	0.351960784313726	0.350980392156863	0.369607843137255	0.369607843137255	0.327083333333333	0.335416666666667	0.366666666666667
"mean"	"vocalization"	"T"	0	0	0	0	0	0.0175438596491228	0.0387426900584795	0.0475146198830409	0.0609649122807018	0.0609649122807018	0.0609649122807018	0.0846491228070175	0.0956140350877193	0.120676691729323	0.127694235588972	0.132706766917293	0.132706766917293	0.136466165413534	0.137719298245614	0.143859649122807	0.150125313283208	0.158813700918964	0.151503759398496	0.157080200501253	0.153007518796992	0.153007518796992	0.169193817878028	0.165580618212197	0.168212197159566	0.15547201336675	0.16015037593985	0.157518796992481	0.170384294068505	0.187677527151211	0.207518796992481	0.211612364243943	0.209857978279031	0.221888053467001	0.259962406015038	0.267543859649123	0.263784461152882	0.259398496240602	0.258771929824561	0.258771929824561	0.297368421052632	0.307393483709273	0.302130325814536	0.316165413533835	0.324248120300752	0.322368421052632	0.319548872180451	0.320634920634921	0.325647451963241	0.336173767752715	0.341729323308271
"se"	"name"	"D"	0	0	0	0	0.0185185185185185	0.0334209692822828	0.0334209692822828	0.0386388081328317	0.0386388081328317	0.047006668743042	0.0496611184605536	0.0522298816948271	0.0583355603721303	0.0609458090251617	0.0620424999322199	0.0709593510803591	0.0812609151045951	0.0853532268200254	0.0841138926170966	0.0828075887112062	0.0836076337650314	0.0800326730665041	0.0676990383164344	0.0729431054574271	0.0739886710515505	0.0717502297908805	0.0734778412803527	0.0735435873081772	0.0731658130679087	0.0731658130679087	0.0738887421438854	0.0674282479933372	0.0636816926751539	0.0636816926751539	0.0637414091060451	0.072310462577059	0.0735391298705419	0.0733812308582581	0.070601908897517	0.0692459844727523	0.0687489582464819	0.071038668481017	0.071038668481017	0.0726004780347082	0.0734453467466196	0.0734453467466196	0.0734453467466196	0.074668097472199	0.0760546758949783	0.0760546758949783	0.0848018751248542	0.0848018751248542	0.0847114324593591	0.0847114324593591	0.0847114324593591
"se"	"onomatopoeic word"	"D"	0	0	0	0	0	0	0	0	0.0175438596491228	0.0263157894736842	0.0361675932071725	0.0361675932071725	0.045927177753689	0.0512221529086783	0.067033305544987	0.0664381978395816	0.077922193675224	0.0764769421714986	0.0798245614035088	0.0798245614035088	0.0842105263157895	0.086282085846079	0.0833379500106219	0.0830110727953065	0.0827018557826308	0.082037942150727	0.082037942150727	0.0814211130102702	0.0814211130102702	0.080308815399394	0.0822271924163078	0.083172102157755	0.083172102157755	0.0845848365613417	0.0722766563337351	0.073618623924823	0.0717483328158805	0.071055038103303	0.0797463361542266	0.0797463361542266	0.0798106364908161	0.0798106364908161	0.0798106364908161	0.0798106364908161	0.0785799333366353	0.0785799333366353	0.079235450131701	0.079235450131701	0.079235450131701	0.0777816250202691	0.0693993389988673	0.0693993389988673	0.0693993389988673	0.0692068882349105	0.0791636629864379
"se"	"vocalization"	"D"	0	0	0	0	0	0.0087719298245614	0.0087719298245614	0.0204678362573099	0.0243954992790832	0.0243954992790832	0.0266366968625942	0.0266366968625942	0.0286162180017758	0.0307069824315642	0.0353756781936135	0.0371173018416348	0.037753975904969	0.0355040972279129	0.0380806417518156	0.0425068025085457	0.0440996453920574	0.0437581256608602	0.0397632206093243	0.0447490236826449	0.0478509400473988	0.0471947378594661	0.0497178334493084	0.0503476515599881	0.0523933714803496	0.0536402212114792	0.0636601893976286	0.0645056608692836	0.0607964216459305	0.0600808877316125	0.0608865070749497	0.057064366189482	0.0561430663988492	0.0538295918856303	0.0633085516580604	0.063169009925498	0.0599655106749088	0.0566427437703077	0.0586476429588364	0.0583931215031538	0.0576392973182328	0.0567451054563819	0.0569801620318064	0.0570049142277105	0.0570049142277105	0.0542814474409387	0.0529615308942872	0.0557807259635919	0.0557807259635919	0.0536424127598169	0.0536424127598169
