"Sub.Num"	"Condition"	"Response"	"0"	"33"	"67"	"100"	"133"	"167"	"200"	"233"	"267"	"300"	"333"	"367"	"400"	"433"	"467"	"500"	"533"	"567"	"600"	"633"	"667"	"700"	"733"	"767"	"800"	"833"	"867"	"900"	"933"	"967"	"1000"	"1033"	"1067"	"1100"	"1133"	"1167"	"1200"	"1233"	"1267"	"1300"	"1333"	"1367"	"1400"	"1433"	"1467"	"1500"	"1533"	"1567"	"1600"	"1633"	"1667"	"1700"	"1733"	"1767"	"1800"
"7771"	"onomatopoeic word"	"D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.5	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.5	0.5	0.5	0.5	0.5	0.5	0.5
"7816"	"onomatopoeic word"	"D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1
"8081"	"onomatopoeic word"	"D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0
"6612"	"vocalization"	"D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.5	0.5	0.5	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	1	1	1	1	1	1	1	1	1	1	1	1	1
"7383"	"vocalization"	"D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.285714285714286	0.333333333333333	0.333333333333333	0.333333333333333	0.4	0.4	0.4	0.5	0.571428571428571	0.571428571428571	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.833333333333333	0.833333333333333	0.833333333333333	0.833333333333333	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857	0.857142857142857
"7409"	"vocalization"	"D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.5	0.5	0.5	0.5	0.5	0.666666666666667	0.666666666666667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
"7435"	"vocalization"	"D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0.2	0.25	0.25	0.333333333333333	0.333333333333333	0.5	0.5	0.6	0.6	0.6	0.6	0.75	0.75	0.75	0.75	0.8	0.8	0.8	0.8	0.8	0.75	0.75	0.75	0.75	0.6	0.6	0.6	0.6	0.6	0.6	0.6	0.6
"7462"	"vocalization"	"D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0.333333333333333	0.333333333333333	0.5	0.5	0.5	0.5	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	1	1	1	1
"7471"	"vocalization"	"D"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.4	0.4	0.5	0.5	0.5	0.5	0.6	0.6	0.6	0.6	0.6	0.6	0.75	0.75	0.75	0.75	0.75	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8	0.8
"7505"	"vocalization"	"D"	0	0	0	0	0	0	0	0	0.25	0.25	0.25	0.25	0.333333333333333	0.333333333333333	0.5	0.5	0.5	0.5	0.5	0.666666666666667	0.666666666666667	0.666666666666667	0.666666666666667	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75	0.75
