"statistic"	"Condition"	"groupping"	"0"	"33"	"67"	"100"	"133"	"167"	"200"	"233"	"267"	"300"	"333"	"367"	"400"	"433"	"467"	"500"	"533"	"567"	"600"	"633"	"667"	"700"	"733"	"767"	"800"	"833"	"867"	"900"	"933"	"967"	"1000"	"1033"	"1067"	"1100"	"1133"	"1167"	"1200"	"1233"	"1267"	"1300"	"1333"	"1367"	"1400"	"1433"	"1467"	"1500"	"1533"	"1567"	"1600"	"1633"	"1667"	"1700"	"1733"	"1767"	"1800"	"1833"	"1867"	"1900"	"1933"	"1967"	"2000"	"2033"	"2067"	"2100"	"2133"	"2167"	"2200"	"2233"	"2267"	"2300"	"2333"	"2367"	"2400"	"2433"	"2467"	"2500"	"2533"	"2567"	"2600"	"2633"	"2667"	"2700"	"2733"	"2767"	"2800"	"2833"	"2867"	"2900"	"2933"	"2967"	"3000"	"3033"	"3067"	"3100"	"3133"	"3167"	"3200"	"3233"	"3267"	"3300"
"mean"	"name"	"Familiar"	0.486967418546366	0.493734335839599	0.488721804511278	0.490167727009832	0.505831887410835	0.519115095430885	0.521120107962213	0.537468671679198	0.535401002506266	0.541757803599909	0.556829573934837	0.57687969924812	0.564153439153439	0.563868538868539	0.573500881834215	0.591358024691358	0.60978835978836	0.630291005291005	0.65760582010582	0.690740740740741	0.71478428978429	0.71967846967847	0.723809523809524	0.722298534798535	0.725274725274725	0.725274725274725	0.683277103013945	0.673126727074095	0.685923141186299	0.672517833044149	0.662994023520339	0.692129361866204	0.68640350877193	0.68640350877193	0.68483709273183	0.6734335839599	0.680012531328321	0.665100250626566	0.662635756056809	0.664974937343358	0.65093984962406	0.63515037593985	0.63515037593985	0.630952380952381	0.619987468671679	0.619987468671679	0.617648287385129	0.622535505430242	0.624937343358396	0.637468671679198	0.614264828738513	0.609001670843776	0.609252297410192	0.605492898913952	0.602673350041771	0.602673350041771	0.603989139515455	0.603989139515455	0.613262322472849	0.620029239766082	0.611842105263158	0.605576441102757	0.598642439431913	0.598642439431913	0.587865497076023	0.587865497076023	0.612677527151211	0.6	0.59874686716792	0.6	0.61827485380117	0.614515455304929	0.613638262322473	0.613638262322473	0.61890142021721	0.612510442773601	0.640057319223986	0.641071428571429	0.681704260651629	0.68609022556391	0.692230576441103	0.694862155388471	0.707142857142857	0.710651629072682	0.705388471177945	0.700375939849624	0.700375939849624	0.706516290726817	0.695989974937343	0.69968671679198	0.69968671679198	0.690538847117794	0.688345864661654	0.685714285714286	0.651050703682283	0.637892808945441	0.626489300173511	0.615085791401581	0.612531328320802	0.61516290726817
"mean"	"onomatopoeic word"	"Familiar"	0.507581453634085	0.505075187969925	0.494172932330827	0.494172932330827	0.490664160401003	0.469486215538847	0.459649122807018	0.460651629072682	0.454135338345865	0.453383458646617	0.455137844611529	0.460025062656642	0.456954887218045	0.477255639097744	0.482518796992481	0.490037593984962	0.505576441102757	0.510588972431078	0.538157894736842	0.5484335839599	0.553320802005013	0.579636591478697	0.592669172932331	0.621741854636591	0.633771929824561	0.643358395989975	0.642481203007519	0.640476190476191	0.652756892230576	0.639598997493734	0.653884711779449	0.654135338345865	0.645363408521303	0.673496240601504	0.718295739348371	0.713032581453634	0.717293233082707	0.722932330827068	0.707393483709273	0.68984962406015	0.689035087719298	0.692543859649123	0.692543859649123	0.678884711779449	0.68765664160401	0.702694235588972	0.697556390977444	0.688157894736842	0.688157894736842	0.680137844611529	0.679072681704261	0.679072681704261	0.683959899749373	0.67468671679198	0.657644110275689	0.666416040100251	0.654385964912281	0.642857142857143	0.632205513784461	0.636591478696742	0.630012531328321	0.629072681704261	0.635338345864662	0.63796992481203	0.643233082706767	0.648245614035088	0.643859649122807	0.642105263157895	0.645614035087719	0.643107769423559	0.65062656641604	0.656892230576441	0.656892230576441	0.667230576441103	0.676002506265664	0.686340852130326	0.681328320802005	0.690100250626566	0.689473684210526	0.7	0.692606516290727	0.704385964912281	0.704385964912281	0.704385964912281	0.712280701754386	0.712280701754386	0.721052631578947	0.707894736842105	0.707894736842105	0.700375939849624	0.697869674185464	0.696365914786967	0.694360902255639	0.7031328320802	0.694987468671679	0.69874686716792	0.686466165413534	0.652255639097744	0.652255639097744	0.64749373433584
"mean"	"vocalization"	"Familiar"	0.527984734563682	0.52273486747171	0.523041578304736	0.520342522974102	0.521762740183793	0.531950213529161	0.523983618720461	0.525958252274042	0.521090970433076	0.518595950832793	0.525625763125763	0.518471659919028	0.51817926225821	0.521551036682616	0.521418128654971	0.530153837390679	0.539776378592168	0.544631172920647	0.549552567315725	0.557092249855408	0.562979564295354	0.561138422980528	0.577207295628348	0.591941976152502	0.609878863826232	0.624183857078594	0.628863826232247	0.631219073324336	0.641812865497076	0.647686377949536	0.664006169269327	0.672765246449457	0.67236360131097	0.673001559843665	0.670590228484965	0.676466808045755	0.680599225336067	0.679376471481735	0.667625357099041	0.668406155248261	0.680675464885991	0.68900660742766	0.692580080737976	0.68234251128988	0.676009370746213	0.677657430289009	0.687031827821301	0.675136559347086	0.670750594434805	0.658823340402288	0.664186398396925	0.671527668238195	0.670344786792155	0.676549400891506	0.673108105344947	0.668294790005316	0.674450622476938	0.677161946240894	0.674785083337715	0.678814168287852	0.679504997926051	0.681529289424026	0.686773168352116	0.681521402574034	0.677762004077794	0.681510594668489	0.685079175210754	0.690718272955115	0.68125712007291	0.681526149289307	0.693248637327585	0.699618729223992	0.694606197895672	0.684145021645022	0.683096946912736	0.683712121212121	0.685608908635224	0.696640274929749	0.694301093643199	0.68728354978355	0.68903129034708	0.69980823270297	0.695023543707754	0.707175426912269	0.707426053478685	0.712955027428712	0.707585543111859	0.711282284966495	0.71301739196476	0.715341383762436	0.712150714782294	0.712150714782294	0.712736386420597	0.708490632174843	0.720942215679058	0.721826273142063	0.721826273142063	0.72861509835194	0.724127918864761	0.692628050961384
"mean"	"name"	"Novel"	0.61516290726817	0.61516290726817	0.628320802005013	0.640601503759399	0.640601503759399	0.640601503759399	0.632706766917293	0.631829573934837	0.621303258145363	0.621303258145363	0.616917293233083	0.611654135338346	0.614285714285714	0.616040100250627	0.594987468671679	0.605513784461153	0.633583959899749	0.637092731829574	0.645864661654135	0.654636591478697	0.667794486215539	0.66516290726817	0.66516290726817	0.67719298245614	0.67719298245614	0.674561403508772	0.670050125313283	0.694611528822055	0.697243107769424	0.697243107769424	0.713032581453634	0.68042328042328	0.672089947089947	0.677645502645503	0.665664160401003	0.645614035087719	0.647368421052632	0.689473684210526	0.675438596491228	0.669548872180451	0.686215538847118	0.686215538847118	0.661654135338346	0.670426065162907	0.670426065162907	0.644110275689223	0.644110275689223	0.627443609022556	0.596741854636591	0.597619047619048	0.575689223057644	0.558145363408521	0.536215538847118	0.539724310776942	0.539724310776942	0.544110275689223	0.544110275689223	0.548496240601504	0.548496240601504	0.566040100250627	0.566040100250627	0.56516290726817	0.571303258145363	0.576315789473684	0.585087719298246	0.61140350877193	0.603508771929825	0.601754385964912	0.610526315789474	0.628822055137845	0.604260651629073	0.607769423558897	0.633208020050125	0.637593984962406	0.634085213032581	0.62531328320802	0.619172932330827	0.622681704260652	0.620050125313283	0.620050125313283	0.621804511278195	0.621804511278195	0.627067669172932	0.618295739348371	0.616541353383459	0.616541353383459	0.623015873015873	0.63042328042328	0.644312169312169	0.644312169312169	0.65542328042328	0.649867724867725	0.662037037037037	0.659259259259259	0.648148148148148	0.640740740740741	0.640740740740741	0.637037037037037	0.646296296296296	0.65
"mean"	"vocalization"	"Novel"	0.491979949874687	0.488471177944862	0.503258145363409	0.498496240601504	0.500250626566416	0.518045112781955	0.516791979949875	0.516791979949875	0.520551378446115	0.539473684210526	0.535714285714286	0.52781954887218	0.522556390977444	0.511152882205514	0.511152882205514	0.52781954887218	0.512907268170426	0.519172932330827	0.499498746867168	0.509147869674185	0.504761904761905	0.508521303258145	0.517543859649123	0.530451127819549	0.545864661654135	0.555263157894737	0.561278195488722	0.55952380952381	0.565789473684211	0.557894736842105	0.620899470899471	0.642105263157895	0.631453634085213	0.642105263157895	0.6531328320802	0.684586466165414	0.69749373433584	0.70187969924812	0.709774436090226	0.711528822055138	0.704887218045113	0.719172932330827	0.711278195488722	0.705137844611529	0.699624060150376	0.699624060150376	0.691478696741855	0.694235588972431	0.713157894736842	0.720175438596491	0.720175438596491	0.707393483709273	0.717042606516291	0.720802005012531	0.732581453634085	0.73609022556391	0.732330827067669	0.716541353383459	0.704887218045113	0.701127819548872	0.701127819548872	0.692355889724311	0.706641604010025	0.706641604010025	0.699874686716792	0.712406015037594	0.709774436090226	0.710651629072682	0.712406015037594	0.694047619047619	0.691269841269841	0.689417989417989	0.682010582010582	0.687566137566138	0.693121693121693	0.693121693121693	0.688756613756614	0.680820105820106	0.680820105820106	0.67473544973545	0.667195767195767	0.674603174603175	0.671825396825397	0.671825396825397	0.689153439153439	0.665873015873016	0.681746031746032	0.683068783068783	0.685714285714286	0.676455026455026	0.677777777777778	0.648677248677249	0.648677248677249	0.648677248677249	0.638359788359788	0.629100529100529	0.632010582010582	0.633862433862434	0.622751322751323	0.621428571428571
"se"	"name"	"Familiar"	0.0589252467835238	0.0590255420766323	0.0595435339375461	0.0593833638978831	0.0532128582422037	0.0541107157707954	0.0543810856280501	0.0531798530137246	0.0516476610209905	0.0535343915576224	0.0551664559257493	0.0576947695198002	0.0548208968653039	0.0538492986947429	0.0536870331038177	0.0508019128146439	0.0544473601207317	0.0520815245537345	0.053677501488473	0.0533733894894191	0.0505506921707329	0.0518524334069395	0.0480939399787221	0.0542585579427943	0.0538518634993783	0.0538518634993783	0.0612914200319107	0.0625924851916017	0.0617000258998803	0.0662816445877203	0.0670689203218136	0.0626895393006458	0.059456472340028	0.059456472340028	0.0604867695130313	0.0574174841499169	0.0590541607844592	0.0562435066976889	0.0558279766349585	0.0556273640666482	0.0568354608826633	0.0581421637206696	0.0581421637206696	0.0585911335157058	0.060727496702607	0.060727496702607	0.0608152575303916	0.0610892163849744	0.0615110001180204	0.0634188153363721	0.0631494900010183	0.0638935087132302	0.0631173388443025	0.0635890511025942	0.0640854414182151	0.0640854414182151	0.0648047724482002	0.0648047724482002	0.0653726535394025	0.0681087237089719	0.0691558181204158	0.0683197400267563	0.0682636231956023	0.0682636231956023	0.0648277662242241	0.0648277662242241	0.0643121414882802	0.0590254127493186	0.058706479460938	0.0589973235325552	0.0577362269417161	0.0580273485811034	0.0589849304587066	0.0589849304587066	0.0586555004077043	0.06100267201694	0.0566992134816815	0.0580018824912968	0.0619606463878398	0.0603984784221479	0.0593273259774303	0.0595277116955119	0.0560006487032332	0.0557369988538653	0.0544527712666583	0.0548798305174634	0.0548798305174634	0.0526447095116557	0.054834744648414	0.0547125322352303	0.0547125322352303	0.0543101297467625	0.0582819193676913	0.0597974772671702	0.057809843795442	0.0521600703608353	0.0522162383726366	0.0551471769687396	0.0547682130764338	0.0537201933720128
"se"	"onomatopoeic word"	"Familiar"	0.0515158565196598	0.0532104271295962	0.0545045359879154	0.0545045359879154	0.0539982120489118	0.0617977790067452	0.0597288236842569	0.0611011743217965	0.0610027470982584	0.0612612797046619	0.0618351747667019	0.059338776441526	0.0638936407033031	0.0577072355740679	0.0493667760878131	0.0477173875381227	0.0488510270252886	0.0494460246418914	0.0482941281971629	0.0487691838236956	0.0485338011523228	0.0506680921520188	0.0505675070331692	0.0584876284823895	0.0591461992493121	0.0624906217380369	0.0624525952107866	0.0630765828360799	0.0654010259836601	0.0627913929721678	0.066567874578682	0.06625654374746	0.0667432586252195	0.0691349375683275	0.0581883189547803	0.0590149141213367	0.0604000781042951	0.0608518544891596	0.0606044744210247	0.0569900264401236	0.0569342430110281	0.0558134782985756	0.0558134782985756	0.0563071137590013	0.0508503373349986	0.0519988597380892	0.0518138520115562	0.0521367559239889	0.0521367559239889	0.0528434598478092	0.0564202250956969	0.0564202250956969	0.054743087012161	0.0570011849927772	0.0642943719087876	0.0661962995302827	0.0659402338344515	0.0695356245897222	0.0737347849745169	0.0739787073258456	0.07474050282293	0.0723124967003479	0.0729909566559245	0.0732675355171584	0.0729050644689808	0.07257500161716	0.0782957019094809	0.078079192914922	0.0780529085904369	0.0787111520063147	0.0801921901151694	0.08071161279989	0.08071161279989	0.0762281244235938	0.0777789639376999	0.0785412214418902	0.0785176695910515	0.079938252573551	0.0766862688551369	0.0782359105513898	0.0779044572885545	0.0795312094078643	0.0795312094078643	0.0795312094078643	0.0773883451169234	0.0773883451169234	0.0754755476900786	0.0739044701146953	0.0739044701146953	0.0726248709512816	0.0723441951878017	0.070840512665018	0.0709734900929583	0.0701765450244956	0.0679923720418245	0.0681310623364885	0.0666825906489177	0.0752849439613667	0.0752849439613667	0.0754331956608318
"se"	"vocalization"	"Familiar"	0.0322048427925073	0.0354784891612772	0.0350007968077039	0.0344857684516573	0.0339236301898812	0.0359444593798251	0.0360162447137483	0.0366299123848011	0.038964316793746	0.0387700493314581	0.039294714381362	0.039208305779105	0.0400960352202668	0.0406249434684135	0.0409358615425054	0.0370752391643775	0.0366248723006739	0.0355818642981664	0.0344364554048252	0.0348491171075601	0.0362927701042698	0.033834976246605	0.0322103538922955	0.0331461121253402	0.0348311884332255	0.0321266099802104	0.0345076126516119	0.0332094784155008	0.032607605856305	0.0329795326521821	0.0362900634835806	0.0366338425093411	0.0351875709871907	0.0341699490383936	0.0338938027679	0.0347349725408887	0.0349418189694646	0.0344929371386121	0.0385574908629669	0.038273130766307	0.035752150987688	0.0347744816524422	0.0346043026557572	0.0393141648941553	0.0312509328127661	0.0290814785887021	0.0334173441379352	0.0327034051673501	0.0338357626208024	0.0380470974222466	0.0377129934158328	0.0382645117179839	0.0372731539875869	0.0381120830682116	0.0387815039704835	0.0411558042224339	0.0388206234039179	0.0385187406981648	0.0385410352041914	0.0391916153555405	0.0405415609785294	0.040091662838849	0.0387832468572293	0.0419461115802394	0.0426567267167065	0.0439357564044189	0.0421394896933195	0.0444877768525756	0.045179261532542	0.0455108167359413	0.0457471029280686	0.0459114549881395	0.047021407298454	0.046153386732282	0.0466123741129366	0.0463998113308401	0.046745235705374	0.048759853551645	0.049072525589813	0.0478588753836157	0.0491725016726707	0.0484989420188322	0.0480843989942892	0.0499444999354121	0.0488951484674769	0.0502125219540357	0.0492726688662314	0.0486105341096109	0.0482977905150807	0.0475206939035911	0.0480971091288779	0.0480971091288779	0.0487064264054293	0.0487394607292218	0.047807011417729	0.0475990945367925	0.0475990945367925	0.0464974166104458	0.0458029970852866	0.0497134939579865
"se"	"name"	"Novel"	0.0567002872582255	0.0567002872582255	0.0598763978676324	0.0634211366799283	0.0634211366799283	0.0634211366799283	0.0631553944994941	0.0638261912416162	0.0649754844873411	0.062425373803976	0.0620761328718406	0.0628452049837421	0.0632210171099438	0.0625517361833803	0.0583035303520389	0.0593503606656905	0.0605757492344509	0.0608902789350824	0.0590636184950812	0.0595409258833064	0.0621101621060825	0.063640493410903	0.063640493410903	0.0621941578093971	0.0621941578093971	0.0632451476570714	0.0674923300596589	0.0678486151811473	0.0666070324337621	0.0666070324337621	0.0636189126603995	0.0636711280842633	0.0663202968984294	0.06570212240579	0.0719523439521648	0.0694338249805859	0.0717513117916224	0.075630450993446	0.0740147371862406	0.0727325919667804	0.0749621597546427	0.0749621597546427	0.0778557174186638	0.0794089928196953	0.0794089928196953	0.0776829610669537	0.0776829610669537	0.0807515421936315	0.0784340145277823	0.0788334323467029	0.083995968927028	0.0808454901842043	0.0770731252582536	0.0766386439148772	0.0766386439148772	0.0771659327414504	0.0771659327414504	0.0763576405455233	0.0763576405455233	0.0798036840552918	0.0798036840552918	0.0806685382329333	0.0793676845195259	0.0795262510702063	0.0720408737228253	0.0750574031092154	0.0746616686245831	0.0743817351403256	0.073837212355209	0.0732284813565587	0.078411053541782	0.0788506389155573	0.0811737259450686	0.0813923574751232	0.0832628999065091	0.0825557890521727	0.0810750364227531	0.0804613855911722	0.0811783902129334	0.0811783902129334	0.0805303476240342	0.0805303476240342	0.0802596225453553	0.0815009287968105	0.0817803890951742	0.0817803890951742	0.0761184689298766	0.0767263377468837	0.0792162794841487	0.0792162794841487	0.0778301157665406	0.078676393925865	0.0697256470730788	0.0694571520689803	0.0710422574249345	0.0704949590824169	0.0704949590824169	0.0705121264564231	0.0687521776978076	0.0697672237137211
