Time.ms,cue_type,trial_type,value_cat,experiment,m_prop_looking
1067,name,disambiguation,Distractor,e1,0.3258426966292135
1067,name,disambiguation,Target,e1,0.6741573033707865
1067,name,familiar,Distractor,e1,0.3284671532846715
1067,name,familiar,Target,e1,0.6715328467153284
1067,onomatopoeic,familiar,Distractor,e1,0.36065573770491804
1067,onomatopoeic,familiar,Target,e1,0.639344262295082
1067,vocalization,disambiguation,Distractor,e1,0.39344262295081966
1067,vocalization,disambiguation,Distractor,e2,0.34306569343065696
1067,vocalization,disambiguation,Target,e1,0.6065573770491803
1067,vocalization,disambiguation,Target,e2,0.656934306569343
1067,vocalization,familiar,Distractor,e1,0.3448275862068966
1067,vocalization,familiar,Distractor,e2,0.32567049808429116
1067,vocalization,familiar,Target,e1,0.6551724137931034
1067,vocalization,familiar,Target,e2,0.6743295019157088
1067,vocalization,retention,Distractor,e2,0.5357142857142857
1067,vocalization,retention,Target,e2,0.4642857142857143
1100,name,disambiguation,Distractor,e1,0.3181818181818182
1100,name,disambiguation,Target,e1,0.6818181818181818
1100,name,familiar,Distractor,e1,0.3284671532846715
1100,name,familiar,Target,e1,0.6715328467153284
1100,onomatopoeic,familiar,Distractor,e1,0.3389830508474576
1100,onomatopoeic,familiar,Target,e1,0.6610169491525424
1100,vocalization,disambiguation,Distractor,e1,0.3770491803278688
1100,vocalization,disambiguation,Distractor,e2,0.32575757575757575
1100,vocalization,disambiguation,Target,e1,0.6229508196721312
1100,vocalization,disambiguation,Target,e2,0.6742424242424242
1100,vocalization,familiar,Distractor,e1,0.34893617021276596
1100,vocalization,familiar,Distractor,e2,0.3230769230769231
1100,vocalization,familiar,Target,e1,0.6510638297872341
1100,vocalization,familiar,Target,e2,0.676923076923077
1100,vocalization,retention,Distractor,e2,0.5301204819277109
1100,vocalization,retention,Target,e2,0.46987951807228917
1133,name,disambiguation,Distractor,e1,0.3058823529411765
1133,name,disambiguation,Target,e1,0.6941176470588235
1133,name,familiar,Distractor,e1,0.33088235294117646
1133,name,familiar,Target,e1,0.6691176470588235
1133,onomatopoeic,familiar,Distractor,e1,0.3130434782608696
1133,onomatopoeic,familiar,Target,e1,0.6869565217391305
1133,vocalization,disambiguation,Distractor,e1,0.3709677419354839
1133,vocalization,disambiguation,Distractor,e2,0.33076923076923076
1133,vocalization,disambiguation,Target,e1,0.6290322580645161
1133,vocalization,disambiguation,Target,e2,0.6692307692307692
1133,vocalization,familiar,Distractor,e1,0.3446808510638298
1133,vocalization,familiar,Distractor,e2,0.33079847908745247
1133,vocalization,familiar,Target,e1,0.6553191489361702
1133,vocalization,familiar,Target,e2,0.6692015209125475
1133,vocalization,retention,Distractor,e2,0.5060240963855421
1133,vocalization,retention,Target,e2,0.4939759036144578
1167,name,disambiguation,Distractor,e1,0.3176470588235294
1167,name,disambiguation,Target,e1,0.6823529411764706
1167,name,familiar,Distractor,e1,0.3235294117647059
1167,name,familiar,Target,e1,0.6764705882352942
1167,onomatopoeic,familiar,Distractor,e1,0.2982456140350877
1167,onomatopoeic,familiar,Target,e1,0.7017543859649122
1167,vocalization,disambiguation,Distractor,e1,0.35
1167,vocalization,disambiguation,Distractor,e2,0.32575757575757575
1167,vocalization,disambiguation,Target,e1,0.65
1167,vocalization,disambiguation,Target,e2,0.6742424242424242
1167,vocalization,familiar,Distractor,e1,0.3391304347826087
1167,vocalization,familiar,Distractor,e2,0.32954545454545453
1167,vocalization,familiar,Target,e1,0.6608695652173913
1167,vocalization,familiar,Target,e2,0.6704545454545454
1167,vocalization,retention,Distractor,e2,0.4939759036144578
1167,vocalization,retention,Target,e2,0.5060240963855421
1200,name,disambiguation,Distractor,e1,0.313953488372093
1200,name,disambiguation,Target,e1,0.686046511627907
1200,name,familiar,Distractor,e1,0.3208955223880597
1200,name,familiar,Target,e1,0.6791044776119403
1200,onomatopoeic,familiar,Distractor,e1,0.29310344827586204
1200,onomatopoeic,familiar,Target,e1,0.7068965517241379
1200,vocalization,disambiguation,Distractor,e1,0.33613445378151263
1200,vocalization,disambiguation,Distractor,e2,0.31343283582089554
1200,vocalization,disambiguation,Target,e1,0.6638655462184874
1200,vocalization,disambiguation,Target,e2,0.6865671641791045
1200,vocalization,familiar,Distractor,e1,0.33620689655172414
1200,vocalization,familiar,Distractor,e2,0.3231939163498099
1200,vocalization,familiar,Target,e1,0.6637931034482759
1200,vocalization,familiar,Target,e2,0.6768060836501901
1200,vocalization,retention,Distractor,e2,0.4823529411764706
1200,vocalization,retention,Target,e2,0.5176470588235295
1233,name,disambiguation,Distractor,e1,0.29411764705882354
1233,name,disambiguation,Target,e1,0.7058823529411765
1233,name,familiar,Distractor,e1,0.3308270676691729
1233,name,familiar,Target,e1,0.6691729323308271
1233,onomatopoeic,familiar,Distractor,e1,0.2786885245901639
1233,onomatopoeic,familiar,Target,e1,0.7213114754098361
1233,vocalization,disambiguation,Distractor,e1,0.33884297520661155
1233,vocalization,disambiguation,Distractor,e2,0.3188405797101449
1233,vocalization,disambiguation,Target,e1,0.6611570247933884
1233,vocalization,disambiguation,Target,e2,0.6811594202898551
1233,vocalization,familiar,Distractor,e1,0.3319327731092437
1233,vocalization,familiar,Distractor,e2,0.33079847908745247
1233,vocalization,familiar,Target,e1,0.6680672268907563
1233,vocalization,familiar,Target,e2,0.6692015209125475
1233,vocalization,retention,Distractor,e2,0.47674418604651164
1233,vocalization,retention,Target,e2,0.5232558139534884
1267,name,disambiguation,Distractor,e1,0.28888888888888886
1267,name,disambiguation,Target,e1,0.7111111111111111
1267,name,familiar,Distractor,e1,0.3409090909090909
1267,name,familiar,Target,e1,0.6590909090909091
1267,onomatopoeic,familiar,Distractor,e1,0.28688524590163933
1267,onomatopoeic,familiar,Target,e1,0.7131147540983607
1267,vocalization,disambiguation,Distractor,e1,0.3333333333333333
1267,vocalization,disambiguation,Distractor,e2,0.3191489361702128
1267,vocalization,disambiguation,Target,e1,0.6666666666666666
1267,vocalization,disambiguation,Target,e2,0.6808510638297872
1267,vocalization,familiar,Distractor,e1,0.3347107438016529
1267,vocalization,familiar,Distractor,e2,0.3333333333333333
1267,vocalization,familiar,Target,e1,0.6652892561983471
1267,vocalization,familiar,Target,e2,0.6666666666666666
1267,vocalization,retention,Distractor,e2,0.47126436781609193
1267,vocalization,retention,Target,e2,0.5287356321839081
1300,name,disambiguation,Distractor,e1,0.29347826086956524
1300,name,disambiguation,Target,e1,0.7065217391304348
1300,name,familiar,Distractor,e1,0.3383458646616541
1300,name,familiar,Target,e1,0.6616541353383458
1300,onomatopoeic,familiar,Distractor,e1,0.2845528455284553
1300,onomatopoeic,familiar,Target,e1,0.7154471544715447
1300,vocalization,disambiguation,Distractor,e1,0.3333333333333333
1300,vocalization,disambiguation,Distractor,e2,0.30935251798561153
1300,vocalization,disambiguation,Target,e1,0.6666666666666666
1300,vocalization,disambiguation,Target,e2,0.6906474820143885
1300,vocalization,familiar,Distractor,e1,0.3333333333333333
1300,vocalization,familiar,Distractor,e2,0.3269961977186312
1300,vocalization,familiar,Target,e1,0.6666666666666666
1300,vocalization,familiar,Target,e2,0.6730038022813688
1300,vocalization,retention,Distractor,e2,0.4659090909090909
1300,vocalization,retention,Target,e2,0.5340909090909091
1333,name,disambiguation,Distractor,e1,0.29347826086956524
1333,name,disambiguation,Target,e1,0.7065217391304348
1333,name,familiar,Distractor,e1,0.3484848484848485
1333,name,familiar,Target,e1,0.6515151515151515
1333,onomatopoeic,familiar,Distractor,e1,0.28225806451612906
1333,onomatopoeic,familiar,Target,e1,0.717741935483871
1333,vocalization,disambiguation,Distractor,e1,0.33064516129032256
1333,vocalization,disambiguation,Distractor,e2,0.30935251798561153
1333,vocalization,disambiguation,Target,e1,0.6693548387096774
1333,vocalization,disambiguation,Target,e2,0.6906474820143885
1333,vocalization,familiar,Distractor,e1,0.3235294117647059
1333,vocalization,familiar,Distractor,e2,0.33587786259541985
1333,vocalization,familiar,Target,e1,0.6764705882352942
1333,vocalization,familiar,Target,e2,0.6641221374045801
1333,vocalization,retention,Distractor,e2,0.4470588235294118
1333,vocalization,retention,Target,e2,0.5529411764705883
1367,name,disambiguation,Distractor,e1,0.29347826086956524
1367,name,disambiguation,Target,e1,0.7065217391304348
1367,name,familiar,Distractor,e1,0.35766423357664234
1367,name,familiar,Target,e1,0.6423357664233577
1367,onomatopoeic,familiar,Distractor,e1,0.2764227642276423
1367,onomatopoeic,familiar,Target,e1,0.7235772357723578
1367,vocalization,disambiguation,Distractor,e1,0.33064516129032256
1367,vocalization,disambiguation,Distractor,e2,0.3115942028985507
1367,vocalization,disambiguation,Target,e1,0.6693548387096774
1367,vocalization,disambiguation,Target,e2,0.6884057971014492
1367,vocalization,familiar,Distractor,e1,0.31512605042016806
1367,vocalization,familiar,Distractor,e2,0.3320610687022901
1367,vocalization,familiar,Target,e1,0.6848739495798319
1367,vocalization,familiar,Target,e2,0.6679389312977099
1367,vocalization,retention,Distractor,e2,0.4418604651162791
1367,vocalization,retention,Target,e2,0.5581395348837209
1400,name,disambiguation,Distractor,e1,0.3111111111111111
1400,name,disambiguation,Target,e1,0.6888888888888889
1400,name,familiar,Distractor,e1,0.35507246376811596
1400,name,familiar,Target,e1,0.644927536231884
1400,onomatopoeic,familiar,Distractor,e1,0.2786885245901639
1400,onomatopoeic,familiar,Target,e1,0.7213114754098361
1400,vocalization,disambiguation,Distractor,e1,0.32786885245901637
1400,vocalization,disambiguation,Distractor,e2,0.3111111111111111
1400,vocalization,disambiguation,Target,e1,0.6721311475409836
1400,vocalization,disambiguation,Target,e2,0.6888888888888889
1400,vocalization,familiar,Distractor,e1,0.31092436974789917
1400,vocalization,familiar,Distractor,e2,0.3281853281853282
1400,vocalization,familiar,Target,e1,0.6890756302521008
1400,vocalization,familiar,Target,e2,0.6718146718146718
1400,vocalization,retention,Distractor,e2,0.43023255813953487
1400,vocalization,retention,Target,e2,0.5697674418604651
1433,name,disambiguation,Distractor,e1,0.3
1433,name,disambiguation,Target,e1,0.7
1433,name,familiar,Distractor,e1,0.35251798561151076
1433,name,familiar,Target,e1,0.6474820143884892
1433,onomatopoeic,familiar,Distractor,e1,0.29508196721311475
1433,onomatopoeic,familiar,Target,e1,0.7049180327868853
1433,vocalization,disambiguation,Distractor,e1,0.328
1433,vocalization,disambiguation,Distractor,e2,0.3037037037037037
1433,vocalization,disambiguation,Target,e1,0.672
1433,vocalization,disambiguation,Target,e2,0.6962962962962963
1433,vocalization,familiar,Distractor,e1,0.3076923076923077
1433,vocalization,familiar,Distractor,e2,0.33962264150943394
1433,vocalization,familiar,Target,e1,0.6923076923076923
1433,vocalization,familiar,Target,e2,0.660377358490566
1433,vocalization,retention,Distractor,e2,0.43529411764705883
1433,vocalization,retention,Target,e2,0.5647058823529412
1467,name,disambiguation,Distractor,e1,0.29213483146067415
1467,name,disambiguation,Target,e1,0.7078651685393258
1467,name,familiar,Distractor,e1,0.36231884057971014
1467,name,familiar,Target,e1,0.6376811594202898
1467,onomatopoeic,familiar,Distractor,e1,0.29508196721311475
1467,onomatopoeic,familiar,Target,e1,0.7049180327868853
1467,vocalization,disambiguation,Distractor,e1,0.3360655737704918
1467,vocalization,disambiguation,Distractor,e2,0.3014705882352941
1467,vocalization,disambiguation,Target,e1,0.6639344262295082
1467,vocalization,disambiguation,Target,e2,0.6985294117647058
1467,vocalization,familiar,Distractor,e1,0.3148936170212766
1467,vocalization,familiar,Distractor,e2,0.3448275862068966
1467,vocalization,familiar,Target,e1,0.6851063829787234
1467,vocalization,familiar,Target,e2,0.6551724137931034
1467,vocalization,retention,Distractor,e2,0.43529411764705883
1467,vocalization,retention,Target,e2,0.5647058823529412
1500,name,disambiguation,Distractor,e1,0.31521739130434784
1500,name,disambiguation,Target,e1,0.6847826086956522
1500,name,familiar,Distractor,e1,0.36231884057971014
1500,name,familiar,Target,e1,0.6376811594202898
1500,onomatopoeic,familiar,Distractor,e1,0.2892561983471074
1500,onomatopoeic,familiar,Target,e1,0.7107438016528925
1500,vocalization,disambiguation,Distractor,e1,0.3360655737704918
1500,vocalization,disambiguation,Distractor,e2,0.3111111111111111
1500,vocalization,disambiguation,Target,e1,0.6639344262295082
1500,vocalization,disambiguation,Target,e2,0.6888888888888889
1500,vocalization,familiar,Distractor,e1,0.3177966101694915
1500,vocalization,familiar,Distractor,e2,0.3486590038314176
1500,vocalization,familiar,Target,e1,0.6822033898305084
1500,vocalization,familiar,Target,e2,0.6513409961685823
1500,vocalization,retention,Distractor,e2,0.42045454545454547
1500,vocalization,retention,Target,e2,0.5795454545454546
1533,name,disambiguation,Distractor,e1,0.3118279569892473
1533,name,disambiguation,Target,e1,0.6881720430107527
1533,name,familiar,Distractor,e1,0.3602941176470588
1533,name,familiar,Target,e1,0.6397058823529411
1533,onomatopoeic,familiar,Distractor,e1,0.28205128205128205
1533,onomatopoeic,familiar,Target,e1,0.717948717948718
1533,vocalization,disambiguation,Distractor,e1,0.3305785123966942
1533,vocalization,disambiguation,Distractor,e2,0.3088235294117647
1533,vocalization,disambiguation,Target,e1,0.6694214876033058
1533,vocalization,disambiguation,Target,e2,0.6911764705882353
1533,vocalization,familiar,Distractor,e1,0.3076923076923077
1533,vocalization,familiar,Distractor,e2,0.35
1533,vocalization,familiar,Target,e1,0.6923076923076923
1533,vocalization,familiar,Target,e2,0.65
1533,vocalization,retention,Distractor,e2,0.42045454545454547
1533,vocalization,retention,Target,e2,0.5795454545454546
1567,name,disambiguation,Distractor,e1,0.3258426966292135
1567,name,disambiguation,Target,e1,0.6741573033707865
1567,name,familiar,Distractor,e1,0.3582089552238806
1567,name,familiar,Target,e1,0.6417910447761194
1567,onomatopoeic,familiar,Distractor,e1,0.2905982905982906
1567,onomatopoeic,familiar,Target,e1,0.7094017094017094
1567,vocalization,disambiguation,Distractor,e1,0.3305084745762712
1567,vocalization,disambiguation,Distractor,e2,0.31343283582089554
1567,vocalization,disambiguation,Target,e1,0.6694915254237288
1567,vocalization,disambiguation,Target,e2,0.6865671641791045
1567,vocalization,familiar,Distractor,e1,0.3148936170212766
1567,vocalization,familiar,Distractor,e2,0.3515625
1567,vocalization,familiar,Target,e1,0.6851063829787234
1567,vocalization,familiar,Target,e2,0.6484375
1567,vocalization,retention,Distractor,e2,0.42045454545454547
1567,vocalization,retention,Target,e2,0.5795454545454546
1600,name,disambiguation,Distractor,e1,0.3333333333333333
1600,name,disambiguation,Target,e1,0.6666666666666666
1600,name,familiar,Distractor,e1,0.3582089552238806
1600,name,familiar,Target,e1,0.6417910447761194
1600,onomatopoeic,familiar,Distractor,e1,0.29411764705882354
1600,onomatopoeic,familiar,Target,e1,0.7058823529411765
1600,vocalization,disambiguation,Distractor,e1,0.3162393162393162
1600,vocalization,disambiguation,Distractor,e2,0.3208955223880597
1600,vocalization,disambiguation,Target,e1,0.6837606837606838
1600,vocalization,disambiguation,Target,e2,0.6791044776119403
1600,vocalization,familiar,Distractor,e1,0.3191489361702128
1600,vocalization,familiar,Distractor,e2,0.35177865612648224
1600,vocalization,familiar,Target,e1,0.6808510638297872
1600,vocalization,familiar,Target,e2,0.6482213438735178
1600,vocalization,retention,Distractor,e2,0.4318181818181818
1600,vocalization,retention,Target,e2,0.5681818181818182
1633,name,disambiguation,Distractor,e1,0.32954545454545453
1633,name,disambiguation,Target,e1,0.6704545454545454
1633,name,familiar,Distractor,e1,0.3409090909090909
1633,name,familiar,Target,e1,0.6590909090909091
1633,onomatopoeic,familiar,Distractor,e1,0.3
1633,onomatopoeic,familiar,Target,e1,0.7
1633,vocalization,disambiguation,Distractor,e1,0.30701754385964913
1633,vocalization,disambiguation,Distractor,e2,0.32592592592592595
1633,vocalization,disambiguation,Target,e1,0.6929824561403509
1633,vocalization,disambiguation,Target,e2,0.674074074074074
1633,vocalization,familiar,Distractor,e1,0.329004329004329
1633,vocalization,familiar,Distractor,e2,0.35968379446640314
1633,vocalization,familiar,Target,e1,0.670995670995671
1633,vocalization,familiar,Target,e2,0.6403162055335968
1633,vocalization,retention,Distractor,e2,0.449438202247191
1633,vocalization,retention,Target,e2,0.550561797752809
1667,name,disambiguation,Distractor,e1,0.3448275862068966
1667,name,disambiguation,Target,e1,0.6551724137931034
1667,name,familiar,Distractor,e1,0.36496350364963503
1667,name,familiar,Target,e1,0.635036496350365
1667,onomatopoeic,familiar,Distractor,e1,0.2956521739130435
1667,onomatopoeic,familiar,Target,e1,0.7043478260869566
1667,vocalization,disambiguation,Distractor,e1,0.3008849557522124
1667,vocalization,disambiguation,Distractor,e2,0.3308270676691729
1667,vocalization,disambiguation,Target,e1,0.6991150442477876
1667,vocalization,disambiguation,Target,e2,0.6691729323308271
1667,vocalization,familiar,Distractor,e1,0.3232758620689655
1667,vocalization,familiar,Distractor,e2,0.36507936507936506
1667,vocalization,familiar,Target,e1,0.6767241379310345
1667,vocalization,familiar,Target,e2,0.6349206349206349
1667,vocalization,retention,Distractor,e2,0.45454545454545453
1667,vocalization,retention,Target,e2,0.5454545454545454
1700,name,disambiguation,Distractor,e1,0.3563218390804598
1700,name,disambiguation,Target,e1,0.6436781609195402
1700,name,familiar,Distractor,e1,0.36764705882352944
1700,name,familiar,Target,e1,0.6323529411764706
1700,onomatopoeic,familiar,Distractor,e1,0.2982456140350877
1700,onomatopoeic,familiar,Target,e1,0.7017543859649122
1700,vocalization,disambiguation,Distractor,e1,0.2920353982300885
1700,vocalization,disambiguation,Distractor,e2,0.3333333333333333
1700,vocalization,disambiguation,Target,e1,0.7079646017699115
1700,vocalization,disambiguation,Target,e2,0.6666666666666666
1700,vocalization,familiar,Distractor,e1,0.31601731601731603
1700,vocalization,familiar,Distractor,e2,0.36220472440944884
1700,vocalization,familiar,Target,e1,0.683982683982684
1700,vocalization,familiar,Target,e2,0.6377952755905512
1700,vocalization,retention,Distractor,e2,0.4523809523809524
1700,vocalization,retention,Target,e2,0.5476190476190477
1733,name,disambiguation,Distractor,e1,0.36666666666666664
1733,name,disambiguation,Target,e1,0.6333333333333333
1733,name,familiar,Distractor,e1,0.36764705882352944
1733,name,familiar,Target,e1,0.6323529411764706
1733,onomatopoeic,familiar,Distractor,e1,0.2920353982300885
1733,onomatopoeic,familiar,Target,e1,0.7079646017699115
1733,vocalization,disambiguation,Distractor,e1,0.2857142857142857
1733,vocalization,disambiguation,Distractor,e2,0.3283582089552239
1733,vocalization,disambiguation,Target,e1,0.7142857142857143
1733,vocalization,disambiguation,Target,e2,0.6716417910447762
1733,vocalization,familiar,Distractor,e1,0.3133047210300429
1733,vocalization,familiar,Distractor,e2,0.3661417322834646
1733,vocalization,familiar,Target,e1,0.6866952789699571
1733,vocalization,familiar,Target,e2,0.6338582677165354
1733,vocalization,retention,Distractor,e2,0.47126436781609193
1733,vocalization,retention,Target,e2,0.5287356321839081
1767,name,disambiguation,Distractor,e1,0.3763440860215054
1767,name,disambiguation,Target,e1,0.6236559139784946
1767,name,familiar,Distractor,e1,0.3722627737226277
1767,name,familiar,Target,e1,0.6277372262773723
1767,onomatopoeic,familiar,Distractor,e1,0.29464285714285715
1767,onomatopoeic,familiar,Target,e1,0.7053571428571429
1767,vocalization,disambiguation,Distractor,e1,0.2809917355371901
1767,vocalization,disambiguation,Distractor,e2,0.34074074074074073
1767,vocalization,disambiguation,Target,e1,0.71900826446281
1767,vocalization,disambiguation,Target,e2,0.6592592592592592
1767,vocalization,familiar,Distractor,e1,0.3103448275862069
1767,vocalization,familiar,Distractor,e2,0.3629032258064516
1767,vocalization,familiar,Target,e1,0.6896551724137931
1767,vocalization,familiar,Target,e2,0.6370967741935484
1767,vocalization,retention,Distractor,e2,0.47126436781609193
1767,vocalization,retention,Target,e2,0.5287356321839081
1800,name,disambiguation,Distractor,e1,0.3763440860215054
1800,name,disambiguation,Target,e1,0.6236559139784946
1800,name,familiar,Distractor,e1,0.37681159420289856
1800,name,familiar,Target,e1,0.6231884057971014
1800,onomatopoeic,familiar,Distractor,e1,0.2972972972972973
1800,onomatopoeic,familiar,Target,e1,0.7027027027027027
1800,vocalization,disambiguation,Distractor,e1,0.26956521739130435
1800,vocalization,disambiguation,Distractor,e2,0.34782608695652173
1800,vocalization,disambiguation,Target,e1,0.7304347826086957
1800,vocalization,disambiguation,Target,e2,0.6521739130434783
1800,vocalization,familiar,Distractor,e1,0.3146551724137931
1800,vocalization,familiar,Distractor,e2,0.3705179282868526
1800,vocalization,familiar,Target,e1,0.6853448275862069
1800,vocalization,familiar,Target,e2,0.6294820717131474
1800,vocalization,retention,Distractor,e2,0.4470588235294118
1800,vocalization,retention,Target,e2,0.5529411764705883
1833,name,disambiguation,Distractor,e1,0.3723404255319149
1833,name,disambiguation,Target,e1,0.6276595744680851
1833,name,familiar,Distractor,e1,0.3722627737226277
1833,name,familiar,Target,e1,0.6277372262773723
1833,onomatopoeic,familiar,Distractor,e1,0.2972972972972973
1833,onomatopoeic,familiar,Target,e1,0.7027027027027027
1833,vocalization,disambiguation,Distractor,e1,0.2689075630252101
1833,vocalization,disambiguation,Distractor,e2,0.34814814814814815
1833,vocalization,disambiguation,Target,e1,0.7310924369747899
1833,vocalization,disambiguation,Target,e2,0.6518518518518519
1833,vocalization,familiar,Distractor,e1,0.3130434782608696
1833,vocalization,familiar,Distractor,e2,0.36585365853658536
1833,vocalization,familiar,Target,e1,0.6869565217391305
1833,vocalization,familiar,Target,e2,0.6341463414634146
1833,vocalization,retention,Distractor,e2,0.4457831325301205
1833,vocalization,retention,Target,e2,0.5542168674698795
1867,name,disambiguation,Distractor,e1,0.37894736842105264
1867,name,disambiguation,Target,e1,0.6210526315789474
1867,name,familiar,Distractor,e1,0.375
1867,name,familiar,Target,e1,0.625
1867,onomatopoeic,familiar,Distractor,e1,0.3063063063063063
1867,onomatopoeic,familiar,Target,e1,0.6936936936936937
1867,vocalization,disambiguation,Distractor,e1,0.2711864406779661
1867,vocalization,disambiguation,Distractor,e2,0.3458646616541353
1867,vocalization,disambiguation,Target,e1,0.7288135593220338
1867,vocalization,disambiguation,Target,e2,0.6541353383458647
1867,vocalization,familiar,Distractor,e1,0.30869565217391304
1867,vocalization,familiar,Distractor,e2,0.3705179282868526
1867,vocalization,familiar,Target,e1,0.691304347826087
1867,vocalization,familiar,Target,e2,0.6294820717131474
1867,vocalization,retention,Distractor,e2,0.4578313253012048
1867,vocalization,retention,Target,e2,0.54216867469879515
1900,name,disambiguation,Distractor,e1,0.3763440860215054
1900,name,disambiguation,Target,e1,0.6236559139784946
1900,name,familiar,Distractor,e1,0.3722627737226277
1900,name,familiar,Target,e1,0.6277372262773723
1900,onomatopoeic,familiar,Distractor,e1,0.3153153153153153
1900,onomatopoeic,familiar,Target,e1,0.6846846846846847
1900,vocalization,disambiguation,Distractor,e1,0.2833333333333333
1900,vocalization,disambiguation,Distractor,e2,0.3560606060606061
1900,vocalization,disambiguation,Target,e1,0.7166666666666667
1900,vocalization,disambiguation,Target,e2,0.6439393939393939
1900,vocalization,familiar,Distractor,e1,0.30303030303030304
1900,vocalization,familiar,Distractor,e2,0.376
1900,vocalization,familiar,Target,e1,0.696969696969697
1900,vocalization,familiar,Target,e2,0.624
1900,vocalization,retention,Distractor,e2,0.42857142857142855
1900,vocalization,retention,Target,e2,0.5714285714285714
1933,name,disambiguation,Distractor,e1,0.3829787234042553
1933,name,disambiguation,Target,e1,0.6170212765957447
1933,name,familiar,Distractor,e1,0.36764705882352944
1933,name,familiar,Target,e1,0.6323529411764706
1933,onomatopoeic,familiar,Distractor,e1,0.3211009174311927
1933,onomatopoeic,familiar,Target,e1,0.6788990825688074
1933,vocalization,disambiguation,Distractor,e1,0.2892561983471074
1933,vocalization,disambiguation,Distractor,e2,0.3643410852713178
1933,vocalization,disambiguation,Target,e1,0.7107438016528925
1933,vocalization,disambiguation,Target,e2,0.6356589147286822
1933,vocalization,familiar,Distractor,e1,0.3022222222222222
1933,vocalization,familiar,Distractor,e2,0.36693548387096775
1933,vocalization,familiar,Target,e1,0.6977777777777778
1933,vocalization,familiar,Target,e2,0.6330645161290323
1933,vocalization,retention,Distractor,e2,0.43023255813953487
1933,vocalization,retention,Target,e2,0.5697674418604651
1967,name,disambiguation,Distractor,e1,0.3723404255319149
1967,name,disambiguation,Target,e1,0.6276595744680851
1967,name,familiar,Distractor,e1,0.366412213740458
1967,name,familiar,Target,e1,0.6335877862595419
1967,onomatopoeic,familiar,Distractor,e1,0.3153153153153153
1967,onomatopoeic,familiar,Target,e1,0.6846846846846847
1967,vocalization,disambiguation,Distractor,e1,0.2926829268292683
1967,vocalization,disambiguation,Distractor,e2,0.3488372093023256
1967,vocalization,disambiguation,Target,e1,0.7073170731707317
1967,vocalization,disambiguation,Target,e2,0.6511627906976745
1967,vocalization,familiar,Distractor,e1,0.29646017699115046
1967,vocalization,familiar,Distractor,e2,0.3699186991869919
1967,vocalization,familiar,Target,e1,0.7035398230088495
1967,vocalization,familiar,Target,e2,0.6300813008130082
1967,vocalization,retention,Distractor,e2,0.43023255813953487
1967,vocalization,retention,Target,e2,0.5697674418604651
2e3,name,disambiguation,Distractor,e1,0.3655913978494624
2e3,name,disambiguation,Target,e1,0.6344086021505376
2e3,name,familiar,Distractor,e1,0.373134328358209
2e3,name,familiar,Target,e1,0.6268656716417911
2e3,onomatopoeic,familiar,Distractor,e1,0.33035714285714285
2e3,onomatopoeic,familiar,Target,e1,0.6696428571428571
2e3,vocalization,disambiguation,Distractor,e1,0.3
2e3,vocalization,disambiguation,Distractor,e2,0.34375
2e3,vocalization,disambiguation,Target,e1,0.7
2e3,vocalization,disambiguation,Target,e2,0.65625
2e3,vocalization,familiar,Distractor,e1,0.2986425339366516
2e3,vocalization,familiar,Distractor,e2,0.38306451612903225
2e3,vocalization,familiar,Target,e1,0.7013574660633484
2e3,vocalization,familiar,Target,e2,0.6169354838709677
2e3,vocalization,retention,Distractor,e2,0.43023255813953487
2e3,vocalization,retention,Target,e2,0.5697674418604651
2033,name,disambiguation,Distractor,e1,0.3684210526315789
2033,name,disambiguation,Target,e1,0.631578947368421
2033,name,familiar,Distractor,e1,0.37777777777777777
2033,name,familiar,Target,e1,0.6222222222222222
2033,onomatopoeic,familiar,Distractor,e1,0.32432432432432434
2033,onomatopoeic,familiar,Target,e1,0.6756756756756757
2033,vocalization,disambiguation,Distractor,e1,0.30833333333333335
2033,vocalization,disambiguation,Distractor,e2,0.3488372093023256
2033,vocalization,disambiguation,Target,e1,0.6916666666666667
2033,vocalization,disambiguation,Target,e2,0.6511627906976745
2033,vocalization,familiar,Distractor,e1,0.29545454545454547
2033,vocalization,familiar,Distractor,e2,0.3784860557768924
2033,vocalization,familiar,Target,e1,0.7045454545454546
2033,vocalization,familiar,Target,e2,0.6215139442231076
2033,vocalization,retention,Distractor,e2,0.42045454545454547
2033,vocalization,retention,Target,e2,0.5795454545454546
2067,name,disambiguation,Distractor,e1,0.3626373626373626
2067,name,disambiguation,Target,e1,0.6373626373626373
2067,name,familiar,Distractor,e1,0.3787878787878788
2067,name,familiar,Target,e1,0.6212121212121212
2067,onomatopoeic,familiar,Distractor,e1,0.3302752293577982
2067,onomatopoeic,familiar,Target,e1,0.6697247706422018
2067,vocalization,disambiguation,Distractor,e1,0.3025210084033613
2067,vocalization,disambiguation,Distractor,e2,0.35658914728682173
2067,vocalization,disambiguation,Target,e1,0.6974789915966386
2067,vocalization,disambiguation,Target,e2,0.6434108527131783
2067,vocalization,familiar,Distractor,e1,0.29411764705882354
2067,vocalization,familiar,Distractor,e2,0.3765182186234818
2067,vocalization,familiar,Target,e1,0.7058823529411765
2067,vocalization,familiar,Target,e2,0.6234817813765182
2067,vocalization,retention,Distractor,e2,0.41379310344827586
2067,vocalization,retention,Target,e2,0.5862068965517241
2100,name,disambiguation,Distractor,e1,0.35555555555555557
2100,name,disambiguation,Target,e1,0.6444444444444445
