Sub.Num,Time.ms,cue_type,trial_type,value_cat,experiment,m_prop_looking
6851,4267,vocalization,retention,Target,experiment_2_retention,0.4
6851,4300,vocalization,disambiguation,Distractor,experiment_2_retention,0
6851,4300,vocalization,disambiguation,Target,experiment_2_retention,1
6851,4300,vocalization,familiar,Distractor,experiment_2_retention,0.375
6851,4300,vocalization,familiar,Target,experiment_2_retention,0.625
6851,4300,vocalization,retention,Distractor,experiment_2_retention,0.6
6851,4300,vocalization,retention,Target,experiment_2_retention,0.4
6851,4333,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4333,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4333,vocalization,familiar,Distractor,experiment_2_retention,0.375
6851,4333,vocalization,familiar,Target,experiment_2_retention,0.625
6851,4333,vocalization,retention,Distractor,experiment_2_retention,0.6
6851,4333,vocalization,retention,Target,experiment_2_retention,0.4
6851,4367,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4367,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4367,vocalization,familiar,Distractor,experiment_2_retention,0.375
6851,4367,vocalization,familiar,Target,experiment_2_retention,0.625
6851,4367,vocalization,retention,Distractor,experiment_2_retention,0.6
6851,4367,vocalization,retention,Target,experiment_2_retention,0.4
6851,4400,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4400,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4400,vocalization,familiar,Distractor,experiment_2_retention,0.375
6851,4400,vocalization,familiar,Target,experiment_2_retention,0.625
6851,4400,vocalization,retention,Distractor,experiment_2_retention,0.6
6851,4400,vocalization,retention,Target,experiment_2_retention,0.4
6851,4433,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4433,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4433,vocalization,familiar,Distractor,experiment_2_retention,0.375
6851,4433,vocalization,familiar,Target,experiment_2_retention,0.625
6851,4433,vocalization,retention,Distractor,experiment_2_retention,0.5
6851,4433,vocalization,retention,Target,experiment_2_retention,0.5
6851,4467,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4467,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4467,vocalization,familiar,Distractor,experiment_2_retention,0.375
6851,4467,vocalization,familiar,Target,experiment_2_retention,0.625
6851,4467,vocalization,retention,Distractor,experiment_2_retention,0.5
6851,4467,vocalization,retention,Target,experiment_2_retention,0.5
6851,4500,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4500,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4500,vocalization,familiar,Distractor,experiment_2_retention,0.375
6851,4500,vocalization,familiar,Target,experiment_2_retention,0.625
6851,4500,vocalization,retention,Distractor,experiment_2_retention,0.5
6851,4500,vocalization,retention,Target,experiment_2_retention,0.5
6851,4533,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4533,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4533,vocalization,familiar,Distractor,experiment_2_retention,0.3333333333333333
6851,4533,vocalization,familiar,Target,experiment_2_retention,0.6666666666666666
6851,4533,vocalization,retention,Distractor,experiment_2_retention,0.5
6851,4533,vocalization,retention,Target,experiment_2_retention,0.5
6851,4567,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4567,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4567,vocalization,familiar,Distractor,experiment_2_retention,0.3333333333333333
6851,4567,vocalization,familiar,Target,experiment_2_retention,0.6666666666666666
6851,4567,vocalization,retention,Distractor,experiment_2_retention,0.5
6851,4567,vocalization,retention,Target,experiment_2_retention,0.5
6851,4600,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4600,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4600,vocalization,familiar,Distractor,experiment_2_retention,0.3333333333333333
6851,4600,vocalization,familiar,Target,experiment_2_retention,0.6666666666666666
6851,4600,vocalization,retention,Distractor,experiment_2_retention,0.4
6851,4600,vocalization,retention,Target,experiment_2_retention,0.6
6851,4633,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4633,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4633,vocalization,familiar,Distractor,experiment_2_retention,0.3333333333333333
6851,4633,vocalization,familiar,Target,experiment_2_retention,0.6666666666666666
6851,4633,vocalization,retention,Distractor,experiment_2_retention,0.4
6851,4633,vocalization,retention,Target,experiment_2_retention,0.6
6851,4667,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4667,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4667,vocalization,familiar,Distractor,experiment_2_retention,0.3333333333333333
6851,4667,vocalization,familiar,Target,experiment_2_retention,0.6666666666666666
6851,4667,vocalization,retention,Distractor,experiment_2_retention,0.4
6851,4667,vocalization,retention,Target,experiment_2_retention,0.6
6851,4700,vocalization,disambiguation,Distractor,experiment_2_retention,0.3333333333333333
6851,4700,vocalization,disambiguation,Target,experiment_2_retention,0.6666666666666666
6851,4700,vocalization,familiar,Distractor,experiment_2_retention,0.3333333333333333
6851,4700,vocalization,familiar,Target,experiment_2_retention,0.6666666666666666
6851,4700,vocalization,retention,Distractor,experiment_2_retention,0.4
6851,4700,vocalization,retention,Target,experiment_2_retention,0.6
6851,4733,vocalization,disambiguation,Distractor,experiment_2_retention,0
6851,4733,vocalization,disambiguation,Target,experiment_2_retention,1
6851,4733,vocalization,familiar,Distractor,experiment_2_retention,0.3333333333333333
6851,4733,vocalization,familiar,Target,experiment_2_retention,0.6666666666666666
6851,4733,vocalization,retention,Distractor,experiment_2_retention,0.5
6851,4733,vocalization,retention,Target,experiment_2_retention,0.5
6851,4767,vocalization,disambiguation,Distractor,experiment_2_retention,0
6851,4767,vocalization,disambiguation,Target,experiment_2_retention,1
6851,4767,vocalization,familiar,Distractor,experiment_2_retention,0.4
6851,4767,vocalization,familiar,Target,experiment_2_retention,0.6
6851,4767,vocalization,retention,Distractor,experiment_2_retention,0.5
6851,4767,vocalization,retention,Target,experiment_2_retention,0.5
6851,4800,vocalization,disambiguation,Distractor,experiment_2_retention,0
6851,4800,vocalization,disambiguation,Target,experiment_2_retention,1
6851,4800,vocalization,familiar,Distractor,experiment_2_retention,0.4
6851,4800,vocalization,familiar,Target,experiment_2_retention,0.6
6851,4800,vocalization,retention,Distractor,experiment_2_retention,0.5
6851,4800,vocalization,retention,Target,experiment_2_retention,0.5
6851,4833,vocalization,disambiguation,Distractor,experiment_2_retention,0
6851,4833,vocalization,disambiguation,Target,experiment_2_retention,1
6851,4833,vocalization,familiar,Distractor,experiment_2_retention,0.4
6851,4833,vocalization,familiar,Target,experiment_2_retention,0.6
6851,4833,vocalization,retention,Distractor,experiment_2_retention,0.5
6851,4833,vocalization,retention,Target,experiment_2_retention,0.5
6851,4867,vocalization,disambiguation,Distractor,experiment_2_retention,0
6851,4867,vocalization,disambiguation,Target,experiment_2_retention,1
6851,4867,vocalization,familiar,Distractor,experiment_2_retention,0.5
6851,4867,vocalization,familiar,Target,experiment_2_retention,0.5
6851,4867,vocalization,retention,Distractor,experiment_2_retention,0.5
6851,4867,vocalization,retention,Target,experiment_2_retention,0.5
6851,4900,vocalization,disambiguation,Distractor,experiment_2_retention,0
6851,4900,vocalization,disambiguation,Target,experiment_2_retention,1
6851,4900,vocalization,familiar,Distractor,experiment_2_retention,0.4
6851,4900,vocalization,familiar,Target,experiment_2_retention,0.6
6851,4900,vocalization,retention,Distractor,experiment_2_retention,0.5
6851,4900,vocalization,retention,Target,experiment_2_retention,0.5
6851,4933,vocalization,disambiguation,Distractor,experiment_2_retention,0
6851,4933,vocalization,disambiguation,Target,experiment_2_retention,1
6851,4933,vocalization,familiar,Distractor,experiment_2_retention,0.6666666666666666
6851,4933,vocalization,familiar,Target,experiment_2_retention,0.3333333333333333
6851,4967,vocalization,familiar,Distractor,experiment_2_retention,0
6851,4967,vocalization,familiar,Target,experiment_2_retention,1
6854,0,vocalization,disambiguation,Distractor,experiment_2_retention,0.42857142857142855
6854,0,vocalization,disambiguation,Target,experiment_2_retention,0.5714285714285714
6854,0,vocalization,familiar,Distractor,experiment_2_retention,0.5
6854,0,vocalization,familiar,Target,experiment_2_retention,0.5
6854,0,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,0,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,33,vocalization,disambiguation,Distractor,experiment_2_retention,0.42857142857142855
6854,33,vocalization,disambiguation,Target,experiment_2_retention,0.5714285714285714
6854,33,vocalization,familiar,Distractor,experiment_2_retention,0.5833333333333334
6854,33,vocalization,familiar,Target,experiment_2_retention,0.4166666666666667
6854,33,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,33,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,67,vocalization,disambiguation,Distractor,experiment_2_retention,0.42857142857142855
6854,67,vocalization,disambiguation,Target,experiment_2_retention,0.5714285714285714
6854,67,vocalization,familiar,Distractor,experiment_2_retention,0.5833333333333334
6854,67,vocalization,familiar,Target,experiment_2_retention,0.4166666666666667
6854,67,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,67,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,100,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,100,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,100,vocalization,familiar,Distractor,experiment_2_retention,0.5
6854,100,vocalization,familiar,Target,experiment_2_retention,0.5
6854,100,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,100,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,133,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,133,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,133,vocalization,familiar,Distractor,experiment_2_retention,0.5384615384615384
6854,133,vocalization,familiar,Target,experiment_2_retention,0.46153846153846156
6854,133,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,133,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,167,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,167,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,167,vocalization,familiar,Distractor,experiment_2_retention,0.5714285714285714
6854,167,vocalization,familiar,Target,experiment_2_retention,0.42857142857142855
6854,167,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,167,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,200,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,200,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,200,vocalization,familiar,Distractor,experiment_2_retention,0.5333333333333333
6854,200,vocalization,familiar,Target,experiment_2_retention,0.4666666666666667
6854,200,vocalization,retention,Distractor,experiment_2_retention,0.4
6854,200,vocalization,retention,Target,experiment_2_retention,0.6
6854,233,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,233,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,233,vocalization,familiar,Distractor,experiment_2_retention,0.5333333333333333
6854,233,vocalization,familiar,Target,experiment_2_retention,0.4666666666666667
6854,233,vocalization,retention,Distractor,experiment_2_retention,0.4
6854,233,vocalization,retention,Target,experiment_2_retention,0.6
6854,267,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,267,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,267,vocalization,familiar,Distractor,experiment_2_retention,0.5333333333333333
6854,267,vocalization,familiar,Target,experiment_2_retention,0.4666666666666667
6854,267,vocalization,retention,Distractor,experiment_2_retention,0.4
6854,267,vocalization,retention,Target,experiment_2_retention,0.6
6854,300,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,300,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,300,vocalization,familiar,Distractor,experiment_2_retention,0.5333333333333333
6854,300,vocalization,familiar,Target,experiment_2_retention,0.4666666666666667
6854,300,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,300,vocalization,retention,Target,experiment_2_retention,0.5
6854,333,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,333,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,333,vocalization,familiar,Distractor,experiment_2_retention,0.5333333333333333
6854,333,vocalization,familiar,Target,experiment_2_retention,0.4666666666666667
6854,333,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,333,vocalization,retention,Target,experiment_2_retention,0.5
6854,367,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,367,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,367,vocalization,familiar,Distractor,experiment_2_retention,0.5333333333333333
6854,367,vocalization,familiar,Target,experiment_2_retention,0.4666666666666667
6854,367,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,367,vocalization,retention,Target,experiment_2_retention,0.5
6854,400,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,400,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,400,vocalization,familiar,Distractor,experiment_2_retention,0.5333333333333333
6854,400,vocalization,familiar,Target,experiment_2_retention,0.4666666666666667
6854,400,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,400,vocalization,retention,Target,experiment_2_retention,0.5
6854,433,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,433,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,433,vocalization,familiar,Distractor,experiment_2_retention,0.5333333333333333
6854,433,vocalization,familiar,Target,experiment_2_retention,0.4666666666666667
6854,433,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,433,vocalization,retention,Target,experiment_2_retention,0.5
6854,467,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,467,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,467,vocalization,familiar,Distractor,experiment_2_retention,0.5333333333333333
6854,467,vocalization,familiar,Target,experiment_2_retention,0.4666666666666667
6854,467,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,467,vocalization,retention,Target,experiment_2_retention,0.5
6854,500,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,500,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,500,vocalization,familiar,Distractor,experiment_2_retention,0.5714285714285714
6854,500,vocalization,familiar,Target,experiment_2_retention,0.42857142857142855
6854,500,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,500,vocalization,retention,Target,experiment_2_retention,0.5
6854,533,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,533,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,533,vocalization,familiar,Distractor,experiment_2_retention,0.5833333333333334
6854,533,vocalization,familiar,Target,experiment_2_retention,0.4166666666666667
6854,533,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,533,vocalization,retention,Target,experiment_2_retention,0.5
6854,567,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,567,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,567,vocalization,familiar,Distractor,experiment_2_retention,0.5833333333333334
6854,567,vocalization,familiar,Target,experiment_2_retention,0.4166666666666667
6854,567,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,567,vocalization,retention,Target,experiment_2_retention,0.5
6854,600,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,600,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,600,vocalization,familiar,Distractor,experiment_2_retention,0.5384615384615384
6854,600,vocalization,familiar,Target,experiment_2_retention,0.46153846153846156
6854,600,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,600,vocalization,retention,Target,experiment_2_retention,0.5
6854,633,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,633,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,633,vocalization,familiar,Distractor,experiment_2_retention,0.5384615384615384
6854,633,vocalization,familiar,Target,experiment_2_retention,0.46153846153846156
6854,633,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,633,vocalization,retention,Target,experiment_2_retention,0.5
6854,667,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,667,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,667,vocalization,familiar,Distractor,experiment_2_retention,0.5
6854,667,vocalization,familiar,Target,experiment_2_retention,0.5
6854,667,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,667,vocalization,retention,Target,experiment_2_retention,0.5
6854,700,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,700,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,700,vocalization,familiar,Distractor,experiment_2_retention,0.5
6854,700,vocalization,familiar,Target,experiment_2_retention,0.5
6854,700,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,700,vocalization,retention,Target,experiment_2_retention,0.5
6854,733,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,733,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,733,vocalization,familiar,Distractor,experiment_2_retention,0.46153846153846156
6854,733,vocalization,familiar,Target,experiment_2_retention,0.5384615384615384
6854,733,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,733,vocalization,retention,Target,experiment_2_retention,0.5
6854,767,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,767,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,767,vocalization,familiar,Distractor,experiment_2_retention,0.4666666666666667
6854,767,vocalization,familiar,Target,experiment_2_retention,0.5333333333333333
6854,767,vocalization,retention,Distractor,experiment_2_retention,0.4
6854,767,vocalization,retention,Target,experiment_2_retention,0.6
6854,800,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,800,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,800,vocalization,familiar,Distractor,experiment_2_retention,0.4666666666666667
6854,800,vocalization,familiar,Target,experiment_2_retention,0.5333333333333333
6854,800,vocalization,retention,Distractor,experiment_2_retention,0.4
6854,800,vocalization,retention,Target,experiment_2_retention,0.6
6854,833,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,833,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,833,vocalization,familiar,Distractor,experiment_2_retention,0.4666666666666667
6854,833,vocalization,familiar,Target,experiment_2_retention,0.5333333333333333
6854,833,vocalization,retention,Distractor,experiment_2_retention,0.4
6854,833,vocalization,retention,Target,experiment_2_retention,0.6
6854,867,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,867,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,867,vocalization,familiar,Distractor,experiment_2_retention,0.5
6854,867,vocalization,familiar,Target,experiment_2_retention,0.5
6854,867,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,867,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,900,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,900,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,900,vocalization,familiar,Distractor,experiment_2_retention,0.5
6854,900,vocalization,familiar,Target,experiment_2_retention,0.5
6854,900,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,900,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,933,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,933,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,933,vocalization,familiar,Distractor,experiment_2_retention,0.4666666666666667
6854,933,vocalization,familiar,Target,experiment_2_retention,0.5333333333333333
6854,933,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,933,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,967,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,967,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,967,vocalization,familiar,Distractor,experiment_2_retention,0.4666666666666667
6854,967,vocalization,familiar,Target,experiment_2_retention,0.5333333333333333
6854,967,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,967,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,1e3,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,1e3,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,1e3,vocalization,familiar,Distractor,experiment_2_retention,0.4666666666666667
6854,1e3,vocalization,familiar,Target,experiment_2_retention,0.5333333333333333
6854,1e3,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,1e3,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,1033,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,1033,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,1033,vocalization,familiar,Distractor,experiment_2_retention,0.4375
6854,1033,vocalization,familiar,Target,experiment_2_retention,0.5625
6854,1033,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,1033,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,1067,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,1067,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,1067,vocalization,familiar,Distractor,experiment_2_retention,0.4375
6854,1067,vocalization,familiar,Target,experiment_2_retention,0.5625
6854,1067,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,1067,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,1100,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,1100,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,1100,vocalization,familiar,Distractor,experiment_2_retention,0.4375
6854,1100,vocalization,familiar,Target,experiment_2_retention,0.5625
6854,1100,vocalization,retention,Distractor,experiment_2_retention,0.3333333333333333
6854,1100,vocalization,retention,Target,experiment_2_retention,0.6666666666666666
6854,1133,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,1133,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,1133,vocalization,familiar,Distractor,experiment_2_retention,0.4666666666666667
6854,1133,vocalization,familiar,Target,experiment_2_retention,0.5333333333333333
6854,1133,vocalization,retention,Distractor,experiment_2_retention,0.4
6854,1133,vocalization,retention,Target,experiment_2_retention,0.6
6854,1167,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,1167,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,1167,vocalization,familiar,Distractor,experiment_2_retention,0.4666666666666667
6854,1167,vocalization,familiar,Target,experiment_2_retention,0.5333333333333333
6854,1167,vocalization,retention,Distractor,experiment_2_retention,0.4
6854,1167,vocalization,retention,Target,experiment_2_retention,0.6
6854,1200,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,1200,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,1200,vocalization,familiar,Distractor,experiment_2_retention,0.5
6854,1200,vocalization,familiar,Target,experiment_2_retention,0.5
6854,1200,vocalization,retention,Distractor,experiment_2_retention,0.4
6854,1200,vocalization,retention,Target,experiment_2_retention,0.6
6854,1233,vocalization,disambiguation,Distractor,experiment_2_retention,0.375
6854,1233,vocalization,disambiguation,Target,experiment_2_retention,0.625
6854,1233,vocalization,familiar,Distractor,experiment_2_retention,0.4666666666666667
6854,1233,vocalization,familiar,Target,experiment_2_retention,0.5333333333333333
6854,1233,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,1233,vocalization,retention,Target,experiment_2_retention,0.5
6854,1267,vocalization,disambiguation,Distractor,experiment_2_retention,0.2857142857142857
6854,1267,vocalization,disambiguation,Target,experiment_2_retention,0.7142857142857143
6854,1267,vocalization,familiar,Distractor,experiment_2_retention,0.38461538461538464
6854,1267,vocalization,familiar,Target,experiment_2_retention,0.6153846153846154
6854,1267,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,1267,vocalization,retention,Target,experiment_2_retention,0.5
6854,1300,vocalization,disambiguation,Distractor,experiment_2_retention,0.2857142857142857
6854,1300,vocalization,disambiguation,Target,experiment_2_retention,0.7142857142857143
6854,1300,vocalization,familiar,Distractor,experiment_2_retention,0.35714285714285715
6854,1300,vocalization,familiar,Target,experiment_2_retention,0.6428571428571429
6854,1300,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,1300,vocalization,retention,Target,experiment_2_retention,0.5
6854,1333,vocalization,disambiguation,Distractor,experiment_2_retention,0.2857142857142857
6854,1333,vocalization,disambiguation,Target,experiment_2_retention,0.7142857142857143
6854,1333,vocalization,familiar,Distractor,experiment_2_retention,0.35714285714285715
6854,1333,vocalization,familiar,Target,experiment_2_retention,0.6428571428571429
6854,1333,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,1333,vocalization,retention,Target,experiment_2_retention,0.5
6854,1367,vocalization,disambiguation,Distractor,experiment_2_retention,0.25
6854,1367,vocalization,disambiguation,Target,experiment_2_retention,0.75
6854,1367,vocalization,familiar,Distractor,experiment_2_retention,0.3333333333333333
6854,1367,vocalization,familiar,Target,experiment_2_retention,0.6666666666666666
6854,1367,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,1367,vocalization,retention,Target,experiment_2_retention,0.5
6854,1400,vocalization,disambiguation,Distractor,experiment_2_retention,0.25
6854,1400,vocalization,disambiguation,Target,experiment_2_retention,0.75
6854,1400,vocalization,familiar,Distractor,experiment_2_retention,0.3333333333333333
6854,1400,vocalization,familiar,Target,experiment_2_retention,0.6666666666666666
6854,1400,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,1400,vocalization,retention,Target,experiment_2_retention,0.5
6854,1433,vocalization,disambiguation,Distractor,experiment_2_retention,0.25
6854,1433,vocalization,disambiguation,Target,experiment_2_retention,0.75
6854,1433,vocalization,familiar,Distractor,experiment_2_retention,0.3333333333333333
6854,1433,vocalization,familiar,Target,experiment_2_retention,0.6666666666666666
6854,1433,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,1433,vocalization,retention,Target,experiment_2_retention,0.5
6854,1467,vocalization,disambiguation,Distractor,experiment_2_retention,0.25
6854,1467,vocalization,disambiguation,Target,experiment_2_retention,0.75
6854,1467,vocalization,familiar,Distractor,experiment_2_retention,0.2857142857142857
6854,1467,vocalization,familiar,Target,experiment_2_retention,0.7142857142857143
6854,1467,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,1467,vocalization,retention,Target,experiment_2_retention,0.5
6854,1500,vocalization,disambiguation,Distractor,experiment_2_retention,0.25
6854,1500,vocalization,disambiguation,Target,experiment_2_retention,0.75
6854,1500,vocalization,familiar,Distractor,experiment_2_retention,0.2857142857142857
6854,1500,vocalization,familiar,Target,experiment_2_retention,0.7142857142857143
6854,1500,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,1500,vocalization,retention,Target,experiment_2_retention,0.5
6854,1533,vocalization,disambiguation,Distractor,experiment_2_retention,0.25
6854,1533,vocalization,disambiguation,Target,experiment_2_retention,0.75
6854,1533,vocalization,familiar,Distractor,experiment_2_retention,0.2857142857142857
6854,1533,vocalization,familiar,Target,experiment_2_retention,0.7142857142857143
6854,1533,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,1533,vocalization,retention,Target,experiment_2_retention,0.5
6854,1567,vocalization,disambiguation,Distractor,experiment_2_retention,0.25
6854,1567,vocalization,disambiguation,Target,experiment_2_retention,0.75
6854,1567,vocalization,familiar,Distractor,experiment_2_retention,0.2857142857142857
6854,1567,vocalization,familiar,Target,experiment_2_retention,0.7142857142857143
6854,1567,vocalization,retention,Distractor,experiment_2_retention,0.5
6854,1567,vocalization,retention,Target,experiment_2_retention,0.5
6854,1600,vocalization,disambiguation,Distractor,experiment_2_retention,0.25
6854,1600,vocalization,disambiguation,Target,experiment_2_retention,0.75
6854,1600,vocalization,familiar,Distractor,experiment_2_retention,0.26666666666666666
6854,1600,vocalization,familiar,Target,experiment_2_retention,0.7333333333333333
